sku,title,brand,product_url,bullet_points,price,image,in_stock,rating,reviews,e_retailer,client,market,type,position,listing_url,page,date
309782,Philips OneBlade barbermaskine QP2520/20V2 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskraber-og-barberblade/philips-oneblade-barbermaskine-qp252020v2/309782,"['45 minutters brugstid', 'Opgraderet OneBlade-teknologi', '3 klik-på stubbekamme']",199.-,https://www.elgiganten.dk/image/dv_web_D180001002906266/309782/philips-oneblade-barbermaskine-qp252020v2--plp_product-tile-250.jpg,True,4.3, 789,elgiganten.dk,P&G,DK,Search,14,https://www.elgiganten.dk/search/skraber,1,
309773,Philips OneBlade udskiftningsblad QP230/50V2 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskraber-og-barberblade/philips-oneblade-udskiftningsblad-qp23050v2/309773,"['3 udskiftningsblade', 'Til Philips OneBlade', 'Nemme at montere']",329.-,https://www.elgiganten.dk/image/dv_web_D180001002904286/309773/philips-oneblade-udskiftningsblad-qp23050v2--plp_product-tile-250.jpg,True,3.5, 97,elgiganten.dk,P&G,DK,Search,15,https://www.elgiganten.dk/search/skraber,1,
26626,Panasonic trimmer ERSC60S803 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/harklipper/panasonic-trimmer-ersc60s803/26626,"['60 minutters brug uden ledning', '38 længdeindstillinger', 'Vandtæt']",1499.-,https://www.elgiganten.dk/image/dv_web_D180001002311647/26626/panasonic-trimmer-ersc60s803--plp_product-tile-250.jpg,True,5.0, 1,elgiganten.dk,P&G,DK,Search,1,https://www.elgiganten.dk/search/trimmer,1,
FG1103,Braun 3-i-1 trimmer FG1103 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/bikini-trimmer/braun-3-i-1-trimmer-fg1103/FG1103,"['3-i-1 trimmer', 'Til sensitive områder', '4 stykker tilbehør']",279.-,https://www.elgiganten.dk/image/dv_web_D18000100248548/FG1103/braun-3-i-1-trimmer-fg1103--plp_product-tile-250.jpg,True,1.3, 4,elgiganten.dk,P&G,DK,Search,2,https://www.elgiganten.dk/search/trimmer,1,
335647,Braun Series XT5 multigroomer XT5100 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/kropstrimmer/braun-series-xt5-multigroomer-xt5100/335647,"['Alt-i-en, 45 min brugstid', '4D-blade teknologi', 'Vandtæt, 2-vejs kam']",299.-,https://www.elgiganten.dk/image/dv_web_D180001002897206/335647/braun-series-xt5-multigroomer-xt5100--plp_product-tile-250.jpg,True,4.7, 3,elgiganten.dk,P&G,DK,Search,3,https://www.elgiganten.dk/search/trimmer,1,
WPG4035,Remington Smooth&Silky Ultimate bikini trimmersæt ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/bikini-trimmer/remington-smoothsilky-ultimate-bikini-trimmersat/WPG4035,"['3 længder', '30 minutters brugstid', 'Våd og tør brug']",299.-,https://www.elgiganten.dk/image/dv_web_D180001002235262/WPG4035/remington-smoothsilky-ultimate-bikini-trimmersat--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,4,https://www.elgiganten.dk/search/trimmer,1,
BEU20439,Beurer Beauty 20439 varm voks hårfjerning ekstrasæt ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/bikini-trimmer/beurer-beauty-20439-varm-voks-harfjerning-ekstrasat/BEU20439,"['Ekstrasæt til Beurer HL 40', 'Salonlignende kvalitet', 'Langtidsvarende effekt']",149.-,https://www.elgiganten.dk/image/dv_web_D18000100230125/BEU20439/beurer-beauty-20439-varm-voks-harfjerning-ekstrasat--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,5,https://www.elgiganten.dk/search/trimmer,1,
309778,Philips Series 3000 skægtrimmer BT320614V2 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/philips-series-3000-skagtrimmer-bt320614v2/309778,"['Brugstid: 45 minutter', 'Kvalitetsblade i rustfrit stål', '10 længdeindstillinger (0,5-10mm)']",199.-,https://www.elgiganten.dk/image/dv_web_D180001002748767/309778/philips-series-3000-skagtrimmer-bt320614v2--plp_product-tile-250.jpg,True,4.6, 83,elgiganten.dk,P&G,DK,Search,6,https://www.elgiganten.dk/search/trimmer,1,
303794,Philips 9000 Series multigroomer MG971090 (+Philips OneBlade) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/kropstrimmer/philips-9000-series-multigroomer-mg971090-philips-oneblade/303794,"['12-i-1 premium trimmer', '2 timers brugstid', 'Inkluderer Philips OneBlade']",899.-,https://www.elgiganten.dk/image/dv_web_D180001002822254/303794/philips-9000-series-multigroomer-mg971090-philips-oneblade--plp_product-tile-250.jpg,True,4.8, 30,elgiganten.dk,P&G,DK,Search,7,https://www.elgiganten.dk/search/trimmer,1,
309781,Philips MG7715/15 multigroomer MG771515V2 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/philips-mg771515-multigroomer-mg771515v2/309781,"['13 vedhæng', '2 timers brugstid pr. opladning', 'Vandtæt']",549.-,https://www.elgiganten.dk/image/dv_web_D180001002744622/309781/philips-mg771515-multigroomer-mg771515v2--plp_product-tile-250.jpg,True,4.5, 200,elgiganten.dk,P&G,DK,Search,8,https://www.elgiganten.dk/search/trimmer,1,
303795,Philips 3000 Series skægtrimmer BT322214 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/philips-3000-series-skagtrimmer-bt322214/303795,"['60 min brugstid', 'Lift & Trim-system', '20 længdeindstillinger']",299.-,https://www.elgiganten.dk/image/dv_web_D180001002724331/303795/philips-3000-series-skagtrimmer-bt322214--plp_product-tile-250.jpg,True,4.6, 83,elgiganten.dk,P&G,DK,Search,9,https://www.elgiganten.dk/search/trimmer,1,
BT752015,Philips Series 7000 skægtrimmer ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/philips-series-7000-skagtrimmer/BT752015,"['Brugstid: 100 minutter', '20 længdeindstillinger', 'LED-skærm, præcisionstrimmer']",617.-,https://www.elgiganten.dk/image/dv_web_D180001002180839/BT752015/philips-series-7000-skagtrimmer--plp_product-tile-250.jpg,True,3.7, 214,elgiganten.dk,P&G,DK,Search,10,https://www.elgiganten.dk/search/trimmer,1,
411298,BaByliss PRO CHROMFX skægtrimmer FX7880E ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/babyliss-pro-chromfx-skagtrimmer-fx7880e/411298,"['Brugstid: 120 minutter', 'Japanske stålklinger', 'Elektrisk digital motor']",1199.-,https://www.elgiganten.dk/image/dv_web_D180001002929204/411298/babyliss-pro-chromfx-skagtrimmer-fx7880e--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,11,https://www.elgiganten.dk/search/trimmer,1,
335644,Braun Series XT5 multigroomer XT5200 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/kropstrimmer/braun-series-xt5-multigroomer-xt5200/335644,"['Alt-i-en, 45 min brugstid', '4D-blade teknologi', 'Vandtæt, 2-vejs kam']",499.-,https://www.elgiganten.dk/image/dv_web_D180001002897205/335644/braun-series-xt5-multigroomer-xt5200--plp_product-tile-250.jpg,True,4.3, 6,elgiganten.dk,P&G,DK,Search,12,https://www.elgiganten.dk/search/trimmer,1,
BAE837E,BaByliss X-10 W-Tech multitrimmer BAE837E ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/babyliss-x-10-w-tech-multitrimmer-bae837e/BAE837E,"['Hår, skæg, krop', 'Vandtæt', 'Næse- og øretilbehør']",399.-,https://www.elgiganten.dk/image/dv_web_D180001002720731/BAE837E/babyliss-x-10-w-tech-multitrimmer-bae837e--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,13,https://www.elgiganten.dk/search/trimmer,1,
160828,Remington Style Series B4 skægtrimmer 43261560100 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/remington-style-series-b4-skagtrimmer-43261560100/160828,"['40 minutters brugstid', 'Selvskærpende knive', '17 længdeindstillinger']",299.-,https://www.elgiganten.dk/image/dv_web_D180001002547763/160828/remington-style-series-b4-skagtrimmer-43261560100--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,14,https://www.elgiganten.dk/search/trimmer,1,
290505,Braun SilkExpert IPL PRO 5 lysbaseret hårfjerner PL5237 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/harfjerner-ipl/braun-silkexpert-ipl-pro-5-lysbaseret-harfjerner-pl5237/290505,"['Intense Pulse Light', 'SensoAdapt-sensor', 'Kan bruges på ansigt og underarmene']",2799.-,https://www.elgiganten.dk/image/dv_web_D180001002718289/290505/braun-silkexpert-ipl-pro-5-lysbaseret-harfjerner-pl5237--plp_product-tile-250.jpg,True,4.4, 28,elgiganten.dk,P&G,DK,Search,1,https://www.elgiganten.dk/search/h%25C3%25A5rfjerning,1,
203908,Philips Series 7000 barbermaskine 7786/55 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barbermaskine/philips-series-7000-barbermaskine-778655/203908,"['360-D Flex Heads', 'Rensestation', 'Wet&Dry barbering']",999.-,https://www.elgiganten.dk/image/dv_web_D180001002672677/203908/philips-series-7000-barbermaskine-778655--plp_product-tile-250.jpg,True,4.6, 160,elgiganten.dk,P&G,DK,Search,2,https://www.elgiganten.dk/search/h%25C3%25A5rfjerning,1,
HC5888,Remington Indestructible hårklipper HC5888 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/harklipper/remington-indestructible-harklipper-hc5888/HC5888,"['12 kamme, 1,5-25 mm længde', '120 min. brugstid pr. opladning', 'Effektiv: 350 mm/s']",388.-,https://www.elgiganten.dk/image/dv_web_D18000100254578/HC5888/remington-indestructible-harklipper-hc5888--plp_product-tile-250.jpg,True,4.6, 104,elgiganten.dk,P&G,DK,Search,3,https://www.elgiganten.dk/search/h%25C3%25A5rfjerning,1,
140426,Braun Silk-épil 5 epilator SES5620 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/epilator/braun-silk-epil-5-epilator-ses5620/140426,"['3-i-1 enhed', '28 pincetter, Micro-Grip', 'Vandtæt, massagehætte']",449.-,https://www.elgiganten.dk/image/dv_web_D180001002372568/140426/braun-silk-epil-5-epilator-ses5620--plp_product-tile-250.jpg,True,3.7, 3,elgiganten.dk,P&G,DK,Search,4,https://www.elgiganten.dk/search/h%25C3%25A5rfjerning,1,
140421,Braun Silk-épil 9 epilator SES9720 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/epilator/braun-silk-epil-9-epilator-ses9720/140421,"['50 minuttersbrugstid', 'MicroGrip-teknologi, 40 pincetter', 'Vandtæt, roterende epilatorhoved']",699.-,https://www.elgiganten.dk/image/dv_web_D180001002372558/140421/braun-silk-epil-9-epilator-ses9720--plp_product-tile-250.jpg,True,4.5, 43,elgiganten.dk,P&G,DK,Search,5,https://www.elgiganten.dk/search/h%25C3%25A5rfjerning,1,
140420,Braun Silk-épil 9 Flex epilator SES9030 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/epilator/braun-silk-epil-9-flex-epilator-ses9030/140420,"['50 minutters brugstid', 'MicroGrip teknologi, 40 pincetter', 'SensoSmart, fleksibelt hoved']",1299.-,https://www.elgiganten.dk/image/dv_web_D180001002373672/140420/braun-silk-epil-9-flex-epilator-ses9030--plp_product-tile-250.jpg,True,4.5, 26,elgiganten.dk,P&G,DK,Search,6,https://www.elgiganten.dk/search/h%25C3%25A5rfjerning,1,
140423,Braun Silk-épil 3 epilator SE3410 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/epilator/braun-silk-epil-3-epilator-se3410/140423,"['Langtidsholdbare resultater', '20 pincetter', 'Massageruller, smartlys']",299.-,https://www.elgiganten.dk/image/dv_web_D180001002373722/140423/braun-silk-epil-3-epilator-se3410--plp_product-tile-250.jpg,True,3.6, 5,elgiganten.dk,P&G,DK,Search,7,https://www.elgiganten.dk/search/h%25C3%25A5rfjerning,1,
140422,Braun Silk-épil 9 Flex epilator SES9002FLEX ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/epilator/braun-silk-epil-9-flex-epilator-ses9002flex/140422,"['50 minutters brugstid', 'MicroGrip teknologi, 40 pincetter', 'SensoSmart, fleksibelt hoved']",1199.-,https://www.elgiganten.dk/image/dv_web_D180001002372554/140422/braun-silk-epil-9-flex-epilator-ses9002flex--plp_product-tile-250.jpg,True,4.6, 13,elgiganten.dk,P&G,DK,Search,8,https://www.elgiganten.dk/search/h%25C3%25A5rfjerning,1,
146713,Braun Series 5 trimmer HC5010 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/harklipper/braun-series-5-trimmer-hc5010/146713,"['Brugtid: 50 minutter', '9 længdeindstillinger', 'Trimmertilbehør, vandtæt']",349.-,https://www.elgiganten.dk/image/dv_web_D180001002458124/146713/braun-series-5-trimmer-hc5010--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,9,https://www.elgiganten.dk/search/h%25C3%25A5rfjerning,1,
146850,Braun Silk-expert Pro 3 IPL-hårfjerner PL3012 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/harfjerner-ipl/braun-silk-expert-pro-3-ipl-harfjerner-pl3012/146850,"['Intense Pulse Light', 'SensoAdapt-sensor', 'Permanent hårreduktion']",1690.-,https://www.elgiganten.dk/image/dv_web_D180001002371558/146850/braun-silk-expert-pro-3-ipl-harfjerner-pl3012--plp_product-tile-250.jpg,True,3.7, 27,elgiganten.dk,P&G,DK,Search,10,https://www.elgiganten.dk/search/h%25C3%25A5rfjerning,1,
151537,Braun Series 5 multigroomer MGK5245 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/harklipper/braun-series-5-multigroomer-mgk5245/151537,"['7-i-1 grooming', '100 minutters brugstid', 'Langtidsholdbare skarpe skær']",449.-,https://www.elgiganten.dk/image/dv_web_D180001002383614/151537/braun-series-5-multigroomer-mgk5245--plp_product-tile-250.jpg,True,4.0, 23,elgiganten.dk,P&G,DK,Search,11,https://www.elgiganten.dk/search/h%25C3%25A5rfjerning,1,
190017,Braun Series 7 barbermaskine BRA70B1200S ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barbermaskine/braun-series-7-barbermaskine-bra70b1200s/190017,"['50 min. brugstid', 'AutoSense, 360° adaptering', 'Præcisionstrimmer, tør/fugtig hud']",1999.-,https://www.elgiganten.dk/image/dv_web_D180001002474399/190017/braun-series-7-barbermaskine-bra70b1200s--plp_product-tile-250.jpg,True,4.0, 22,elgiganten.dk,P&G,DK,Search,12,https://www.elgiganten.dk/search/h%25C3%25A5rfjerning,1,
199346,Philips Series 3000 barbermaskine S313451 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barbermaskine/philips-series-3000-barbermaskine-s313451/199346,"['Brugstid: 60 min', '5D Pivot & Flex-hoveder', 'Vådt- og tørbrug']",599.-,https://www.elgiganten.dk/image/dv_web_D180001002482985/199346/philips-s313451-shaver--plp_product-tile-250.jpg,True,4.3, 217,elgiganten.dk,P&G,DK,Search,13,https://www.elgiganten.dk/search/h%25C3%25A5rfjerning,1,
210419,Braun Series 5 barbermaskine BRA50M4500CS ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barbermaskine/braun-series-5-barbermaskine-bra50m4500cs/210419,"['50 minutters batteritid', '3 fleksible barberblade', '100% vandtæt til tør og fugtig hud']",677.-,https://www.elgiganten.dk/image/dv_web_D180001002506127/210419/braun-series-5-barbermaskine-bra50m4500cs--plp_product-tile-250.jpg,True,3.8, 42,elgiganten.dk,P&G,DK,Search,14,https://www.elgiganten.dk/search/h%25C3%25A5rfjerning,1,
HX6322,Philips Sonicare eltandbørste til børn HX6322 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/elektrisk-tandborste/philips-sonicare-eltandborste-til-born-hx6322/HX6322,"['Pædagogisk tandbørstning med app', '8 tilpasningsdygtige klistermærker', 'Få gode børstevaner']",237.-,https://www.elgiganten.dk/image/dv_web_D18000100251873/HX6322/philips-sonicare-eltandborste-til-born-hx6322--plp_product-tile-250.jpg,False,4.5, 138,elgiganten.dk,P&G,DK,Search,1,https://www.elgiganten.dk/search/eltandb%25C3%25B8rste,1,
47526,Oral-B Genius 8600 eltandbørste ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/elektrisk-tandborste/oral-b-genius-8600-eltandborste/47526,"['3D teknik, op til 100% plakfjerning', '48 min. brugstid, SmartSeries app', '5 børstetilstande, 2 børstehoveder']",999.-,https://www.elgiganten.dk/image/dv_web_D180001002458085/47526/oral-b-genius-8600-eltandborste--plp_product-tile-250.jpg,True,4.7, 92,elgiganten.dk,P&G,DK,Search,2,https://www.elgiganten.dk/search/eltandb%25C3%25B8rste,1,
HX6511,Philips Sonicare EasyClean eltandbørste HX6511 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/elektrisk-tandborste/philips-sonicare-easyclean-eltandborste-hx6511/HX6511,"['Easy-start program', 'Brugstid: 84 minutter', 'Smart timer']",227.-,https://www.elgiganten.dk/image/dv_web_D18000100251849/HX6511/philips-sonicare-easyclean-eltandborste-hx6511--plp_product-tile-250.jpg,False,4.3, 299,elgiganten.dk,P&G,DK,Search,3,https://www.elgiganten.dk/search/eltandb%25C3%25B8rste,1,
335663,Philips Sonicare ProtectiveClean 43000 eltandbørste HX680763 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/elektrisk-tandborste/philips-sonicare-protectiveclean-43000-eltandborste-hx680763/335663,"['Fjerner 7 gange mere plak', 'BrushSync-teknologi', 'Indbygget tryksensor']",599.-,https://www.elgiganten.dk/image/dv_web_D180001002784874/335663/philips-sonicare-protectiveclean-43000-eltandborste-hx680763--plp_product-tile-250.jpg,True,4.2, 43,elgiganten.dk,P&G,DK,Search,4,https://www.elgiganten.dk/search/eltandb%25C3%25B8rste,1,
HX933132,Philips Sonicare DiamondClean el. tandbørste (hvid) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/elektrisk-tandborste/philips-sonicare-diamondclean-el-tandborste-hvid/HX933132,"['5 renseindstillinger', 'Fjerner 10x mere plak', '84 min. brugstid, smart timer']",1299.-,https://www.elgiganten.dk/image/dv_web_D18000100251845/HX933132/philips-sonicare-diamondclean-el-tandborste-hvid--plp_product-tile-250.jpg,False,4.6, 136,elgiganten.dk,P&G,DK,Search,5,https://www.elgiganten.dk/search/eltandb%25C3%25B8rste,1,
PRO790BODY,Oral-B Pro 790 Double Body eltandbørster (2-pack) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/elektrisk-tandborste/oral-b-pro-790-double-body-eltandborster-2-pack/PRO790BODY,"['3D børsteteknologi', '2 Cross Action-børstehoveder', '2 tandbørster i pakken']",499.-,https://www.elgiganten.dk/image/dv_web_D180001002180096/PRO790BODY/oral-b-pro-790-double-body-eltandborster-2-pack--plp_product-tile-250.jpg,False,4.2, 75,elgiganten.dk,P&G,DK,Search,6,https://www.elgiganten.dk/search/eltandb%25C3%25B8rste,1,
241126_396391,Rejseetui for eltandbørste ,,https://www.elgiganten.dk/product/services-tilbehor/diverse-tilbehor/rejseetui-for-eltandborste/241126,[],69.-,https://www.elgiganten.dk/image/dv_web_D180001002571844/241126/rejseetui-for-eltandborste--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,7,https://www.elgiganten.dk/search/eltandb%25C3%25B8rste,1,
420356_753317,Adler Sonic Eltandbørste AD 2175 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/elektrisk-tandborste/adler-sonic-eltandborste-ad-2175/420356,[],149.-,https://www.elgiganten.dk/image/dv_web_D180001002917054/420356/adler-sonic-eltandborste-ad-2175--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,8,https://www.elgiganten.dk/search/eltandb%25C3%25B8rste,1,
335666,Philips Sonicare 3.100 elektrisk tandbørste HX367114 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/elektrisk-tandborste/philips-sonicare-3100-elektrisk-tandborste-hx367114/335666,"['Op til 3 gange mere plak fjernet', 'QuadPacer, SmarTimer', 'Tryksensor']",379.-,https://www.elgiganten.dk/image/dv_web_D180001002847086/335666/philips-sonicare-3100-elektrisk-tandborste-hx367114--plp_product-tile-250.jpg,True,4.6, 51,elgiganten.dk,P&G,DK,Search,9,https://www.elgiganten.dk/search/eltandb%25C3%25B8rste,1,
335664,Philips Sonicare ProtectiveClean 6100 elektrisk tandbørste HX687728 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/elektrisk-tandborste/philips-sonicare-protectiveclean-6100-elektrisk-tandborste-hx687728/335664,"['Indbygget tryksensor', '3 indstillinger, 3 intensiteter', 'BrushSync-tekonlogi']",1199.-,https://www.elgiganten.dk/image/dv_web_D180001002847099/335664/philips-sonicare-protectiveclean-6100-elektrisk-tandborste-hx687728--plp_product-tile-250.jpg,True,4.5, 128,elgiganten.dk,P&G,DK,Search,10,https://www.elgiganten.dk/search/eltandb%25C3%25B8rste,1,
EB103KID,Oral-B tandbørstehoveder til børn ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandborstehoveder/oral-b-tandborstehoveder-til-born/EB103KID,"['3 tandbørstehoveder til børn', 'Ekstra bløde børster', 'Forskellige motiver fra Disney']",97.-,https://www.elgiganten.dk/image/dv_web_D18000100248258/EB103KID/oral-b-tandborstehoveder-til-born--plp_product-tile-250.jpg,False,4.8, 5,elgiganten.dk,P&G,DK,Search,11,https://www.elgiganten.dk/search/eltandb%25C3%25B8rste,1,
181395,Jordan Smile børstehoveder TBR-4C (4 stk) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandborstehoveder/jordan-smile-borstehoveder-tbr-4c-4-stk/181395,"['4x Jordan Smile børstehoveder TBR-4C', 'Universel brug, koniske filamenter', 'Oval form, 3 rensezoner']",149.-,https://www.elgiganten.dk/image/dv_web_D180001002629614/181395/jordan-smile-borstehoveder-tbr-4c-4-stk--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,1,https://www.elgiganten.dk/search/b%25C3%25B8rstehoved,1,
181397,Jordan Smile børstehoveder TBR-4S (4 stk) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandborstehoveder/jordan-smile-borstehoveder-tbr-4s-4-stk/181397,"['4x Jordan Smile børstehoveder TBR-4S', 'Blødt filament, til følsomme tænder', 'Oval form, 3 rensezoner']",149.-,https://www.elgiganten.dk/image/dv_web_D180001002629613/181397/jordan-smile-borstehoveder-tbr-4s-4-stk--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,2,https://www.elgiganten.dk/search/b%25C3%25B8rstehoved,1,
181399,Jordan Smile børstehoveder TBR-2W (2 stk) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandborstehoveder/jordan-smile-borstehoveder-tbr-2w-2-stk/181399,"['2x Jordan Smile børstehoveder TBR-2W', 'Bløde filamenter, WhiteTech', 'Oval form, 3 rensezoner']",99.-,https://www.elgiganten.dk/image/dv_web_D180001002629612/181399/jordan-smile-borstehoveder-tbr-2w-2-stk--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,3,https://www.elgiganten.dk/search/b%25C3%25B8rstehoved,1,
181393,Jordan Smile børstehoveder TBR-2S (2 stk) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandborstehoveder/jordan-smile-borstehoveder-tbr-2s-2-stk/181393,"['2x Jordan Smile børstehoveder TBR-2S', 'Blødt filament, til følsomme tænder', 'Oval form, 3 rensezoner']",99.-,https://www.elgiganten.dk/image/dv_web_D180001002629616/181393/jordan-smile-borstehoveder-tbr-2s-2-stk--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,4,https://www.elgiganten.dk/search/b%25C3%25B8rstehoved,1,
181392,Jordan Smile børstehoveder TBR-2C (2 stk) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandborstehoveder/jordan-smile-borstehoveder-tbr-2c-2-stk/181392,"['2x Jordan Smile børstehoveder TBR-2C', 'Universel brug, koniske filamenter', 'Oval form, 3 rensezoner']",99.-,https://www.elgiganten.dk/image/dv_web_D180001002629623/181392/jordan-smile-borstehoveder-tbr-2c-2-stk--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,5,https://www.elgiganten.dk/search/b%25C3%25B8rstehoved,1,
181402,Jordan Smile børstehoveder TBR-4W (4 stk) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandborstehoveder/jordan-smile-borstehoveder-tbr-4w-4-stk/181402,"['4x Jordan Smile børstehoveder TBR-4W', 'Bløde filamenter, WhiteTech', 'Oval form, 3 rensezoner']",149.-,https://www.elgiganten.dk/image/dv_web_D180001002629611/181402/jordan-smile-borstehoveder-tbr-4w-4-stk--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,6,https://www.elgiganten.dk/search/b%25C3%25B8rstehoved,1,
256893,Oral-B FlossAction tandbørstehoved 324881 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandborstehoveder/oral-b-flossaction-tandborstehoved-324881/256893,"['Inkluderer 4 børster', 'Mikropulsbørster', 'Omgiver hver tand']",179.-,https://www.elgiganten.dk/image/dv_web_D180001002619452/256893/oral-b-flossaction-tandborstehoved-324881--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,7,https://www.elgiganten.dk/search/b%25C3%25B8rstehoved,1,
319158,"Philips Sonicare tandbørstehoved HX909211 (sort, 2-pak) ",,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandborstehoveder/philips-sonicare-tandborstehoved-hx909211-sort-2-pak/319158,"['Fjerner pletter på tænderne', 'Effektiv plakfjerning', '2 hoveder inkluderet i pakken']",279.-,https://www.elgiganten.dk/image/dv_web_D180001002749164/319158/philips-sonicare-tandborstehoved-hx909211-sort-2-pak--plp_product-tile-250.jpg,True,4.9, 25,elgiganten.dk,P&G,DK,Search,8,https://www.elgiganten.dk/search/b%25C3%25B8rstehoved,1,
