sku,title,sub_title,brand,product_url,description,product_specification,price,old_price,image,in_stock,is_sponsored,discount_value,rating,reviews,e_retailer,client,market,type,position,listing_url,page
9200000102202912,Philips Sonicare ProtectiveClean 4500 Series HX6830/35 - Elektrische tandenborstel - Roze & Zwart,Wittere tanden. Zachte reiniging. | Wittere tanden in slechts 1 week,Philips,https://www.kruidvat.nl/nl/nl/p/philips-sonicare-protectiveclean-4500-series-hx6830-35-elektrische-tandenborstel-roze-zwart/9200000102202912/,Voel het verschil van de zachte reiniging met onze poetsdruksensor terwijl jouw tanden witter worden…,"['Geschikt voor: Volwassenen', 'Inclusief timer: Ja', 'Sonisch: vibrerend', 'Ja, met trilsensor', 'Batterij-indicator', 'Oplader: Oplaadstation']",138.48,,https://www.kruidvat.nl/,True,True,[],Er zijn nog geen beoordelingen voor dit product.,,bol.com,P&G,NL,Search,16,https://www.bol.com/nl/nl/s/?searchtext=elektrische+tandenborstel,1
9200000095000924,Oral-B Vitality 100 CrossAction - Elektrische Tandenborstel -1 Opzetborstel - Wit,Met twee minuten timer,Oral,https://www.kruidvat.nl/nl/nl/p/oral-b-vitality-100-crossaction-elektrische-tandenborstel-1-opzetborstel-wit/9200000095000924/,Verwijdert meer tandplak dan een gewone manuele tandenborstel Trilt iedere 30 seconden om u te laten…,"['Geschikt voor: Volwassenen', 'Inclusief timer: Ja', '2D: roterend', 'Nee', 'Consumentenbond Beste koop - April 2020 | Consumentenbond Beste koop - December 2018', 'Oplader: Oplaadstation']",27.00,,https://www.kruidvat.nl/,True,False,[],4.4,1104,bol.com,P&G,NL,Search,17,https://www.bol.com/nl/nl/s/?searchtext=elektrische+tandenborstel,1
9200000055111100,Philips Sonicare for kids HX6321/03 - Elektrische Tandenborstel - Blauw,Ingebouwde bluetooth voor de coaching app | kindertandenborstel,Philips,https://www.kruidvat.nl/nl/nl/p/philips-sonicare-for-kids-hx6321-03-elektrische-tandenborstel-blauw/9200000055111100/,Houd de aandacht van jouw kinderen erbij terwijl ze leren poetsen. De Philips Sonicare For Kids-tandenborstel…,"['Geschikt voor: Kinderen', 'Inclusief timer: Ja', 'Sonisch: vibrerend', 'Nee', 'Batterij-indicator', 'Kieskeurig.nl Best Reviewed - Juli 2016 | Kieskeurig.nl Best Reviewed - Augustus 2016', 'Oplader: Oplaadstation']",39.95,,https://www.kruidvat.nl/,True,False,[],4.6,141,bol.com,P&G,NL,Search,18,https://www.bol.com/nl/nl/s/?searchtext=elektrische+tandenborstel,1
9300000039017301,Oral-B Pro 3 3770 - Elektrische Tandenborstel - Blauw,Met verbeterde 360° poetsdrukcontrole | 2+ weken batterijduur | 3 poetstanden,Oral B,https://www.kruidvat.nl/nl/nl/p/oral-b-pro-3-3770-elektrische-tandenborstel-blauw/9300000039017301/,Grondige reiniging en gezonder tandvlees met 360 is tandvleesdrukcontrole die u waarschuwt als u te hard…,"['Geschikt voor: Volwassenen', 'Inclusief timer: Ja', '3D: roterend en vibrerend', 'Ja, met licht- en trilsensor', 'Batterij-indicator', 'Oplader: Oplaadstation']",52.99,,https://www.kruidvat.nl/,True,False,[],4.2,67,bol.com,P&G,NL,Search,19,https://www.bol.com/nl/nl/s/?searchtext=elektrische+tandenborstel,1
9200000078085272,Oral-B Pro 2 2000N CrossAction - Elektrische tandenborstel - Blauw,Beschikt over een professionele 2 minuten-timer en oplichtende poetsdruksensor,Oral B,https://www.kruidvat.nl/nl/nl/p/oral-b-pro-2-2000n-crossaction-elektrische-tandenborstel-blauw/9200000078085272/,Tot 100% meer tandplakverwijdering: ronde kop reinigt beter voor gezonder tandvlees in 30 dagen in vergelijking…,"['Geschikt voor: Volwassenen', 'Inclusief timer: Ja', '3D: roterend en vibrerend', 'Ja, met licht- en trilsensor', 'Batterij-indicator', 'Oplader: Oplaadstation']",42.99,,https://www.kruidvat.nl/,True,False,[],4.6,521,bol.com,P&G,NL,Search,20,https://www.bol.com/nl/nl/s/?searchtext=elektrische+tandenborstel,1
9300000000290851,Philips Sonicare DiamondClean 9000 HX9914/55 - Elektrische tandenborstel - Wit - 2 stuks,4 poeststanden en 3 intensiteiten | Opladen in stijlvol glas of oplaadstation,Philips,https://www.kruidvat.nl/nl/nl/p/philips-sonicare-diamondclean-9000-hx9914-55-elektrische-tandenborstel-wit-2-stuks/9300000000290851/,De bijzonder elegante sonische elektrische tandenborstel van Philips Sonicare. De Philips Sonicare HX9914/55…,"['Geschikt voor: Volwassenen', 'Inclusief timer: Ja', 'Sonisch: vibrerend', 'Ja, met trilsensor', 'Batterij-indicator', 'Oplader: Via glas | Oplaadstation']",205.99,,https://www.kruidvat.nl/,True,False,[],4.4,118,bol.com,P&G,NL,Search,21,https://www.bol.com/nl/nl/s/?searchtext=elektrische+tandenborstel,1
9200000113029947,Oral-B Kids Oplaadbare Elektrische Tandenborstel - 1 Handvat Met Disney Frozen 2 - Voor Kinderen Vanaf 3 Jaar,Met extra zachte borstelharen | Geschikt voor kinderen vanaf 3 jaar,Oral B,https://www.kruidvat.nl/nl/nl/p/oral-b-kids-oplaadbare-elektrische-tandenborstel-1-handvat-met-disney-frozen-2-voor-kinderen-vanaf-3-jaar/9200000113029947/,Let op: er is een verpakkingswijziging. Het kan zijn dat de verpakking afwijkt van de hoofdafbeelding.…,"['Geschikt voor: Kinderen', 'Inclusief timer: Nee', '2D: roterend', 'Nee', 'Batterij-indicator', 'Oplader: Oplaadstation']",23.79,,https://www.kruidvat.nl/,True,False,[],4.5,456,bol.com,P&G,NL,Search,22,https://www.bol.com/nl/nl/s/?searchtext=elektrische+tandenborstel,1
9200000092109411,Philips Sonicare ProtectiveClean 4300 HX6807/63 - Elektrische tandenborstel - Wit,Schonere tanden | Beschermt je tandvlees | Met twee poetsintensiteiten,Philips,https://www.kruidvat.nl/nl/nl/p/philips-sonicare-protectiveclean-4300-hx6807-63-elektrische-tandenborstel-wit/9200000092109411/,Help jouw gebit en tandvlees optimaal te beschermen met de Philips Sonicare ProtectiveClean HX6807/63.…,"['Geschikt voor: Volwassenen', 'Inclusief timer: Ja', 'Sonisch: vibrerend', 'Ja, met trilsensor', 'Batterij-indicator', 'Consumentenbond Beste uit de test - December 2018', 'Oplader: Oplaadstation']",54.99,"79,99",https://www.kruidvat.nl/,True,False,['31%'],4.4,163,bol.com,P&G,NL,Search,23,https://www.bol.com/nl/nl/s/?searchtext=elektrische+tandenborstel,1
9200000106235889,Oral-B Vitality 100 CrossAction - Elektrische Tandenborstel - Roze,Met 2 minuten timer,Oral,https://www.kruidvat.nl/nl/nl/p/oral-b-vitality-100-crossaction-elektrische-tandenborstel-roze/9200000106235889/,De essentiële tandenborstel voor dagelijkse reiniging Verwijdert meer tandplak dan een gewone manuele…,"['Geschikt voor: Volwassenen', 'Inclusief timer: Ja', '2D: roterend', 'Nee', 'Consumentenbond Beste koop - April 2020 | Consumentenbond Beste koop - December 2018', 'Oplader: Oplaadstation']",25.95,,https://www.kruidvat.nl/,True,False,[],4.4,1098,bol.com,P&G,NL,Search,24,https://www.bol.com/nl/nl/s/?searchtext=elektrische+tandenborstel,1
9300000004143487,Oral-B Kids - Frozen 2 - Elektrische Tandenborstel - Special Edition,Met extra zachte borstelharen | Geschikt voor kinderen vanaf 3 jaar,Oral B,https://www.kruidvat.nl/nl/nl/p/oral-b-kids-frozen-2-elektrische-tandenborstel-special-edition/9300000004143487/,Speciaal ontworpen om mild voor kinderen te zijn Ronde opzetborstel voor kleine mondjes De extra zachte…,"['Geschikt voor: Kinderen', 'Inclusief timer: Nee', '2D: roterend', 'Nee', 'Batterij-indicator', 'Oplader: Oplaadstation']",29.99,,https://www.kruidvat.nl/,True,False,[],4.5,456,bol.com,P&G,NL,Search,25,https://www.bol.com/nl/nl/s/?searchtext=elektrische+tandenborstel,1
9300000033562746,Bintoi® iSonic UV D600 - Elektrische Tandenborstel met UV-Sterilisator,Incl. 4 Opzetborstels | Gratis UV Reisetui | tot 1 Maand Batterijduur | 4 poetstanden | Smart Poetstimer,BINTOI,https://www.kruidvat.nl/nl/nl/p/bintoi-isonic-uv-d600-elektrische-tandenborstel-met-uv-sterilisator/9300000033562746/,"Doodt 99,9% van de bacteriën en virussen. Is het je ooit opgevallen dat onze dagelijks gebruikte tandenborstels…","['Geschikt voor: Volwassenen', 'Inclusief timer: Ja', 'Sonisch: vibrerend', 'Nee', 'Batterij-indicator', 'Oplader: Oplaadstation']",59.95,,https://www.kruidvat.nl/,True,False,[],4.7,56,bol.com,P&G,NL,Search,26,https://www.bol.com/nl/nl/s/?searchtext=elektrische+tandenborstel,1
9200000095256697,Oral-B Junior - Elektrische tandenborstel - Paars,Beschikt over een 2 minuten timer,Oral B,https://www.kruidvat.nl/nl/nl/p/oral-b-junior-elektrische-tandenborstel-paars/9200000095256697/,Betere gewoontes; schonere tanden; leuke kleuren maken poetsen leuk voor kinderen van 6 jaar en ouder…,"['Geschikt voor: Kinderen', 'Inclusief timer: Nee', '3D: roterend en vibrerend', 'Nee', 'Batterij-indicator', 'Oplader: Oplaadstation']",31.99,,https://www.kruidvat.nl/,True,False,[],4.6,177,bol.com,P&G,NL,Search,27,https://www.bol.com/nl/nl/s/?searchtext=elektrische+tandenborstel,1
9300000043847507,Philips Sonicare Series 3100 HX3675/15 - Elektrische tandenborstel - Zwart & Roze - Duopack,Vergeet jouw handtandenborstel. Poets met sonische technologie. | Tot 3 keer betere tandplakverwijdering,Philips,https://www.kruidvat.nl/nl/nl/p/philips-sonicare-series-3100-hx3675-15-elektrische-tandenborstel-zwart-roze-duopack/9300000043847507/,In combinatie met de Sonische technologie en de werking van de opzetborstels verwijdert de Philips Sonicare…,"['Geschikt voor: Volwassenen', 'Inclusief timer: Ja', 'Sonisch: vibrerend', 'Ja, met trilsensor', 'Batterij-indicator', 'Oplader: Oplaadstation']",59.99,,https://www.kruidvat.nl/,True,False,[],4.6,24,bol.com,P&G,NL,Search,28,https://www.bol.com/nl/nl/s/?searchtext=elektrische+tandenborstel,1
9300000004662528,Oral-B iO 9n - Elektrische Tandenborstel - Zwart,Nieuwste Oral-B elektrische tandenborstel met revolutionaire magnetische technologie Powered By Braun,Oral B,https://www.kruidvat.nl/nl/nl/p/oral-b-io-9n-elektrische-tandenborstel-zwart/9300000004662528/,De beste reiniging ooit van Oral-B met revolutionaire magnetische iO technologie voor een professioneel…,"['Geschikt voor: Volwassenen', 'Inclusief timer: Ja', '3D magnetisch: roterend, vibrerend en pulserend', 'Ja, met licht- en trilsensor', 'Batterij-indicator', 'Consumentenbond Beste uit de test - December 2020', 'Oplader: Oplaadstation']",219.00,,https://www.kruidvat.nl/,True,True,[],4.7,105,bol.com,P&G,NL,Search,29,https://www.bol.com/nl/nl/s/?searchtext=elektrische+tandenborstel,1
9300000005039424,Oral-B Smart 4 4500 - Wit - Elektrische Tandenborstel,"Verbindt met de Oral-B app, waardoor Smart Coaching mogelijk wordt",Oral B,https://www.kruidvat.nl/nl/nl/p/oral-b-smart-4-4500-wit-elektrische-tandenborstel/9300000005039424/,Tot 100% meer tandplakverwijdering: ronde borstelkop reinigt beter en zorgt voor gezonder tandvlees Betere…,"['Geschikt voor: Volwassenen', 'Inclusief timer: Ja', '3D: roterend en vibrerend', 'Ja, met licht- en trilsensor', 'Batterij-indicator', 'Oplader: Oplaadstation']",75.00,,https://www.kruidvat.nl/,True,True,[],4.5,65,bol.com,P&G,NL,Search,30,https://www.bol.com/nl/nl/s/?searchtext=elektrische+tandenborstel,1
9200000115917188,Philips Shaver 1000 S1332/41 - Scheerapparaat,4D Flexibele scheerhoofden volgen de contouren van uw gezicht voor een glad scheerresultaat,Philips,https://www.kruidvat.nl/nl/nl/p/philips-shaver-1000-s1332-41-scheerapparaat/9200000115917188/,De Philips Shaver Series 1000 heeft een toegankelijke prijs en is gemakkelijk in gebruik. Het apparaat…,"['Meegeleverd: Beschermkap', 'Type baardgroei: Licht | Middel', '60 minuten draadloos te gebruiken', 'Afspoelbaar', 'Zelfslijpende messen']",41.99,,https://media.s-bol.com/qYyq4RjnL45k/78x210.jpg,True,False,[],4.3,206,bol.com,P&G,NL,Search,1,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9200000101800950,Philips AquaTouch S5050/04 -  Scheerapparaat,Beschermt 10x beter dan een standaardmesje,Philips,https://www.kruidvat.nl/nl/nl/p/philips-aquatouch-s5050-04-scheerapparaat/9200000101800950/,De Philips AquaTouch geeft een fantastisch glad scheerresultaat. Ook op de gevoelige huid. Het apparaat…,"['Meegeleverd: Precisietrimmer | Beschermkap', 'Type baardgroei: Middel', '30 minuten draadloos te gebruiken', 'Afspoelbaar', 'geschikt voor nat scheren', 'Zelfslijpende messen']",72.50,,https://www.kruidvat.nl/,True,False,[],4.4,38,bol.com,P&G,NL,Search,2,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9300000020920845,Qzen - 4 in 1 scheerapparaat - Tondeuse - Baardtrimmer - Haartrimmer - Neustrimmer - Draadloos - Mannen en Vrouwen,,Qzen,https://www.kruidvat.nl/nl/nl/p/qzen-4-in-1-scheerapparaat-tondeuse-baardtrimmer-haartrimmer-neustrimmer-draadloos-mannen-en-vrouwen/9300000020920845/,Opzoek naar een scheerapparaat die jou de vrijheid biedt om draadloos droog en nat te kunnen scheren?…,"['Meegeleverd: Baardtrimmer | Precisietrimmer | Reinigingsborsteltje', 'Type baardgroei: Middel | Licht | Zwaar', 'Snel laden functie', '60 minuten draadloos te gebruiken', 'Afspoelbaar', 'geschikt voor nat scheren', 'Turbofunctie', 'Zelfslijpende messen']",29.99,,https://media.s-bol.com/gxPB8GDjr3E6/vgD9230/168x167.jpg,True,True,[],4.1,12,bol.com,P&G,NL,Search,3,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9300000050917881,BeardMan - Elektrisch 6 in 1 Scheerapparaat Mannen - Kaal Scheren - zonder Bultjes - Waterproof,,BeardMan,https://www.kruidvat.nl/nl/nl/p/beardman-elektrisch-6-in-1-scheerapparaat-mannen-kaal-scheren-zonder-bultjes-waterproof/9300000050917881/,"Heb jij vaak last van bultjes, jeuk of irritaties na het scheren? Of heb jij ook zo een hekel aan scheren?…","['Meegeleverd: Beschermkap | Bodygroomer | Precisietrimmer | Reinigingsborsteltje | Baardtrimmer', 'Type baardgroei: Licht | Middel | Zwaar', 'Snel laden functie', '120 minuten draadloos te gebruiken', 'Afspoelbaar', 'geschikt voor nat scheren', 'Turbofunctie', 'Zelfslijpende messen']",48.95,"54,49",https://www.kruidvat.nl/,True,True,['10%'],Er zijn nog geen beoordelingen voor dit product.,,bol.com,P&G,NL,Search,4,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9200000046111705,Braun Series 3 3020s - Elektrisch Scheerapparaat,"De Braun Series 3 scheerapparaten scheren dicht op de huid, voor een gladde huid.",Braun,https://www.kruidvat.nl/nl/nl/p/braun-series-3-3020s-elektrisch-scheerapparaat/9200000046111705/,Het Braun Series 3 ProSkin 3020s oplaadbare elektrische scheerapparaat biedt een efficiÃ«nte scheerbeurt…,"['Meegeleverd: Beschermkap | Reinigingsborsteltje', 'Type baardgroei: Licht | Middel | Zwaar', 'Snel laden functie', '45 minuten draadloos te gebruiken', 'Afspoelbaar', 'geschikt voor nat scheren']",59.49,,https://www.kruidvat.nl/,True,False,[],4.4,169,bol.com,P&G,NL,Search,5,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9300000036619574,Philips Shaver Series 9000 S9987/55 - Scheerapparaat - Wet & Dry,Voorkom huidirritatie en geniet van superieure gladheid door AI-technologie en de Pressure Guard-sensor,Philips,https://www.kruidvat.nl/nl/nl/p/philips-shaver-series-9000-s9987-55-scheerapparaat-wet-dry/9300000036619574/,Het slimste scheerapparaat van Philips met kunstmatige intelligentie biedt geweldig comfort voor jouw…,"['Meegeleverd: Reinigingsstation | Reisetui | Reinigingsborsteltje | Laadstation', 'Type baardgroei: Middel | Licht', 'Snel laden functie', '60 minuten draadloos te gebruiken', 'Afspoelbaar', 'geschikt voor nat scheren']",219.99,"249,00",https://www.kruidvat.nl/,True,False,['12%'],4.7,85,bol.com,P&G,NL,Search,6,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9200000052817417,Philips Shaver 5000 serie S5110/06 - Scheerapparaat,Glad en snel scheren,Philips,https://www.kruidvat.nl/nl/nl/p/philips-shaver-5000-serie-s5110-06-scheerapparaat/9200000052817417/,De Shaver series 5000 versnelt jouw ochtendroutine met een snel MultiPrecisionsysteem en volledig afspoelbare…,"['Meegeleverd: Beschermkap', 'Type baardgroei: Middel', 'Snel laden functie', '40 minuten draadloos te gebruiken', 'Afspoelbaar', 'Turbofunctie', 'Zelfslijpende messen']",68.50,,https://www.kruidvat.nl/,True,False,[],4.2,31,bol.com,P&G,NL,Search,7,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9200000094088634,Philips Shaver S9000 Prestige SP9820/12 - Scheerapparaat,Geniet van de gladheid en ervaar het comfort van elektrisch scheren.,Philips,https://www.kruidvat.nl/nl/nl/p/philips-shaver-s9000-prestige-sp9820-12-scheerapparaat/9200000094088634/,"Als je de beste scheerervaring wilt hebben, dan is de Philips Shaver S9000 Prestige SP9820/12 iets voor…","['Meegeleverd: Precisietrimmer | Reisetui', 'Type baardgroei: Licht | Middel | Zwaar', 'Snel laden functie', '60 minuten draadloos te gebruiken', 'Afspoelbaar', 'geschikt voor nat scheren', 'Turbofunctie', 'Zelfslijpende messen']",221.00,,https://www.kruidvat.nl/,True,False,[],4.6,149,bol.com,P&G,NL,Search,8,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9200000123147587,Philips Shaver 1000 series S1131/41 - Scheerapparaat,,Philips,https://www.kruidvat.nl/nl/nl/p/philips-shaver-1000-series-s1131-41-scheerapparaat/9200000123147587/,De Philips Shaver Series 1000 heeft een toegankelijke prijs en is gemakkelijk in gebruik. Het apparaat…,"['Meegeleverd: Beschermkap', 'Type baardgroei: Licht | Middel', '60 minuten draadloos te gebruiken', 'Afspoelbaar', 'Zelfslijpende messen']",39.95,,https://www.kruidvat.nl/,True,False,[],4.3,206,bol.com,P&G,NL,Search,9,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9200000131706328,Braun Series 5 50-B1000s Blauw - Elektrisch Scheerapparaat,"De Braun Series 5 scheerapparaten scheren gemakkelijk, glad en dicht op de huid",Braun,https://www.kruidvat.nl/nl/nl/p/braun-series-5-50-b1000s-blauw-elektrisch-scheerapparaat/9200000131706328/,Elektrisch scheerapparaat voor mannen met 3 flexibele mesjes dat zich aan de gezichtscontouren aanpast…,"['Meegeleverd: Reinigingsborsteltje', 'Type baardgroei: Licht | Middel | Zwaar', 'Snel laden functie', '45 minuten draadloos te gebruiken', 'Afspoelbaar', 'geschikt voor nat scheren']",75.00,,https://www.kruidvat.nl/,True,False,[],4.4,93,bol.com,P&G,NL,Search,10,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9200000105388772,Philips S6610/11 - Scheerapparaat,Inclusief precisietrimmer en skin guard-modus,Philips,https://www.kruidvat.nl/nl/nl/p/philips-s6610-11-scheerapparaat/9200000105388772/,De Philips Series 6000 zorgt ervoor dat je moeiteloos kan scheren dankzij de anti-wrijvingscoating. Het…,"['Meegeleverd: Reisetui', 'Type baardgroei: Licht | Middel', 'Snel laden functie', '60 minuten draadloos te gebruiken', 'Afspoelbaar', 'geschikt voor nat scheren', 'Zelfslijpende messen']",118.99,,https://www.kruidvat.nl/,True,False,[],4.4,62,bol.com,P&G,NL,Search,11,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9300000007488745,Philips Shaver Series 5000 S5584/50 - Scheerapparaat,"Krachtig scheren, zacht voor de huid met de SkinIQ-technologie",Philips,https://www.kruidvat.nl/nl/nl/p/philips-shaver-series-5000-s5584-50-scheerapparaat/9300000007488745/,Bekijk de nieuwste innovatie binnen binnen Philips scheerapparaten. De Philips 5000-serie zorgt voor…,"['Meegeleverd: Reinigingsborsteltje | Reinigingsstation | Reisetui', 'Type baardgroei: Licht | Middel | Zwaar', 'Snel laden functie', '60 minuten draadloos te gebruiken', 'Afspoelbaar', 'geschikt voor nat scheren', 'Zelfslijpende messen']",129.99,,https://www.kruidvat.nl/,True,False,[],4.6,49,bol.com,P&G,NL,Search,12,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9300000006206092,Philips Shaver Series 7000 S7783/55 - Scheerapparaat,"Glad scheerresultaat, geavanceerde huidbescherming met de SkinIQ-technologie",Philips,https://www.kruidvat.nl/nl/nl/p/philips-shaver-series-7000-s7783-55-scheerapparaat/9300000006206092/,Bekijk de nieuwste innovatie binnen Philips scheerapparaten. De Philips 7000-serie glijdt soepel over…,"['Meegeleverd: Reinigingsstation | Reisetui | Laadstation', 'Type baardgroei: Licht | Middel | Zwaar', 'Snel laden functie', '60 minuten draadloos te gebruiken', 'Afspoelbaar', 'geschikt voor nat scheren']",158.99,,https://www.kruidvat.nl/,True,False,[],4.4,70,bol.com,P&G,NL,Search,13,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9200000046111707,Braun Series 3 3040s - Elektrisch Scheerapparaat,"De Braun Series 3 scheerapparaten scheren dicht op de huid, voor een gladde huid.",Braun,https://www.kruidvat.nl/nl/nl/p/braun-series-3-3040s-elektrisch-scheerapparaat/9200000046111707/,"Het Braun Series 3 ProSkin 3040s oplaadbare elektrische scheerapparaat biedt een efficiÃ«nte scheerbeurt,…","['Meegeleverd: Beschermkap | Reinigingsborsteltje', 'Type baardgroei: Licht | Middel | Zwaar', 'Snel laden functie', '45 minuten draadloos te gebruiken', 'Afspoelbaar']",67.49,,https://www.kruidvat.nl/,True,False,[],4.4,361,bol.com,P&G,NL,Search,14,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9300000060293068,Momo Scheerapparaat - Trimmer - Tondeuse - Goud,,momo,https://www.kruidvat.nl/nl/nl/p/momo-scheerapparaat-trimmer-tondeuse-goud/9300000060293068/,Dit luxe scheerapparaat is perfect om uw baard en haar strak en verzorgd te maken. Door middel van het…,"['Meegeleverd: Accu | Baardtrimmer | Reinigingsborsteltje | Scheeropzetstuk | Trimkap | Trimmer opzetstuk | USB lader', 'Type baardgroei: Licht | Middel | Zwaar', '180 minuten draadloos te gebruiken', 'Lengte-instelling: 4 tot 40 mm', 'Afspoelbaar', 'geschikt voor nat scheren', 'Bruikbaar onder de douche: Bruikbaar onder de douche', 'Zelfslijpende messen']",34.95,,https://www.kruidvat.nl/,True,True,[],Er zijn nog geen beoordelingen voor dit product.,,bol.com,P&G,NL,Search,15,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9200000116675223,Braun Series 9 9380 - Elektrisch Scheerapparaat,,Braun,https://www.kruidvat.nl/nl/nl/p/braun-series-9-9380-elektrisch-scheerapparaat/9200000116675223/,"Het meest efficiënte elektrisch scheerapparaat ter wereld.* Efficiënt, glad en zacht, voor een onberispelijke…","['Meegeleverd: Reinigingsborsteltje', 'Type baardgroei: Licht', 'Snel laden functie', '60 minuten draadloos te gebruiken', 'Afspoelbaar', 'geschikt voor nat scheren', 'Turbofunctie', 'Zelfslijpende messen']",290.00,,https://www.kruidvat.nl/,True,True,[],4.3,23,bol.com,P&G,NL,Search,16,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9300000006206098,Philips Shaver Series 5000 S5585/30 - Scheerapparaat,"Krachtig scheren, zacht voor de huid met de SkinIQ-technologie",Philips,https://www.kruidvat.nl/nl/nl/p/philips-shaver-series-5000-s5585-30-scheerapparaat/9300000006206098/,Bekijk de nieuwste innovatie binnen Philips scheerapparaten. De Philips 5000-serie zorgt voor een krachtige…,"['Meegeleverd: Reinigingsborsteltje', 'Type baardgroei: Licht', 'Snel laden functie', '60 minuten draadloos te gebruiken', 'Afspoelbaar', 'geschikt voor nat scheren']",99.99,,https://www.kruidvat.nl/,True,False,[],4.4,83,bol.com,P&G,NL,Search,17,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9300000027501025,Philips Shaver series 5000 S5584/57 - Wet & Dry - Scheerapparaat incl. Bodygroomer,"Combideal: Scheerapparaat en Bodygroomer | Krachtig scheren, zacht voor de huid met SkinIQ-technologie",Philips,https://www.kruidvat.nl/nl/nl/p/philips-shaver-series-5000-s5584-57-wet-dry-scheerapparaat-incl-bodygroomer/9300000027501025/,Zorg voor een krachtige scheerbeurt met de Philips Shaver series 5000 S5584/57 - Scheerapparaat incl.…,"['Meegeleverd: Reinigingsborsteltje | Reinigingsstation | Reisetui | Bodygroomer', 'Type baardgroei: Licht | Middel | Zwaar', 'Snel laden functie', '60 minuten draadloos te gebruiken', 'Afspoelbaar', 'geschikt voor nat scheren', 'Zelfslijpende messen']",127.99,,https://www.kruidvat.nl/,True,False,[],4.6,49,bol.com,P&G,NL,Search,18,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9200000124638189,Philips Shaver Series 3000 S3231/52 - Scheerapparaat - Zwart,"Gladde scheerbeurt, meer comfort",Philips,https://www.kruidvat.nl/nl/nl/p/philips-shaver-series-3000-s3231-52-scheerapparaat-zwart/9200000124638189/,Ben verzekerd van een gladde scheerbeurt doordat de scheerhoofden in 5 richtingen draaien. Met de Philips…,"['Meegeleverd: Beschermkap | Reisetui', 'Type baardgroei: Licht | Middel', '60 minuten draadloos te gebruiken', 'Afspoelbaar', 'Zelfslijpende messen']",69.99,,https://www.kruidvat.nl/,True,False,[],4.3,206,bol.com,P&G,NL,Search,19,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9200000094088632,Philips Shaver S9000 Prestige SP9861/16 - Scheerapparaat - Lichtgrijs,Geniet van de gladheid van de SP9861/16 en ervaar het comfort van elektrisch scheren.,Philips,https://www.kruidvat.nl/nl/nl/p/philips-shaver-s9000-prestige-sp9861-16-scheerapparaat-lichtgrijs/9200000094088632/,"Als je de beste scheerervaring wilt hebben, dan is de Shaver Prestige SP9861/16 iets voor jou! Niet alleen…","['Meegeleverd: Baardtrimmer | Laadstation | Reisetui', 'Type baardgroei: Zwaar | Licht | Middel', 'Snel laden functie', '60 minuten draadloos te gebruiken', 'Afspoelbaar', 'geschikt voor nat scheren', 'Turbofunctie', 'Zelfslijpende messen']",259.00,,https://www.kruidvat.nl/,True,False,[],4.6,128,bol.com,P&G,NL,Search,20,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9300000032126900,Elektrisch Scheerapparaat - Waterdicht - Draadloos Nat en Droog scheren,,Menwithstyle,https://www.kruidvat.nl/nl/nl/p/elektrisch-scheerapparaat-waterdicht-draadloos-nat-en-droog-scheren/9300000032126900/,Genieten van draadloos nat en droog scheren met een glad scheerresultaat? Strakke lijnen en een soepele…,"['Meegeleverd: Laadstation | Beschermkap | Reinigingsborsteltje | Reinigingsstation', 'Type baardgroei: Licht | Middel | Zwaar', '60 minuten draadloos te gebruiken', 'Afspoelbaar', 'geschikt voor nat scheren']",34.99,,https://www.kruidvat.nl/,True,False,[],4.8,13,bol.com,P&G,NL,Search,21,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
