sku,title,brand,product_url,technical_details,old_price,price,main_image,is_sponsored,in_stock,rating,reviews,e_retailer,client,market,type,position,listing_url,page
, Infinity Fresh Haarentfernung Weiß,SILKN,https://www.mediamarkt.de/de/product/_silkn-infinity-fresh-2655447.html,Produkttyp Haarentfernung Funktionsstufen 5 Leistungsstufen Anwendungsbereich Ganzkörper Für Hauttyp Für alle Hauttypen geeignet,,329.–,,False,True,,(0),mediamarkt.de,client_name,DE,Search,19,https://www.mediamarkt.de/de/category/ipl-haarentfernung-161.html?queryMeta%5Bga_query%5D=IPL&queryMeta%5BqueryHash%5D=124014d9b70a9a10b2f7dd6f1c778990e4baeca8edce625d3dd14934a085f687&queryMeta%5BqueryRequestId%5D=124014d9b70a9a10b2f7dd6f1c778990e4baeca8edce625d3dd14934a085f687&page=2,1
, 575.13 VELVET SKIN Haarentfernung Weiß,BEURER,https://www.mediamarkt.de/de/product/_beurer-575-13-velvet-skin-2307202.html,"Produkttyp Haarentfernung Funktionsstufen 6 Anwendungsbereich Beine, Achselhöhlen,Brust, Bauch, Bikinizone, bei Frauen im Gesicht unterhalb der Wangenknochen Für Hauttyp Hell",421.49,265.99,,False,False,,(1),mediamarkt.de,client_name,DE,Search,20,https://www.mediamarkt.de/de/category/ipl-haarentfernung-161.html?queryMeta%5Bga_query%5D=IPL&queryMeta%5BqueryHash%5D=124014d9b70a9a10b2f7dd6f1c778990e4baeca8edce625d3dd14934a085f687&queryMeta%5BqueryRequestId%5D=124014d9b70a9a10b2f7dd6f1c778990e4baeca8edce625d3dd14934a085f687&page=2,1
, BRI959/00 Lumea Prestige Haarentfernung Weiß/Rosé,PHILIPS,https://www.mediamarkt.de/de/product/_philips-bri959-00-lumea-prestige-2658283.html,Produkttyp Haarentfernung Epilationsmethode IPL Funktionsstufen 5 Anwendungsbereich Körper und Gesicht,549.99,489.99,,False,False,,(582),mediamarkt.de,client_name,DE,Search,21,https://www.mediamarkt.de/de/category/ipl-haarentfernung-161.html?queryMeta%5Bga_query%5D=IPL&queryMeta%5BqueryHash%5D=124014d9b70a9a10b2f7dd6f1c778990e4baeca8edce625d3dd14934a085f687&queryMeta%5BqueryRequestId%5D=124014d9b70a9a10b2f7dd6f1c778990e4baeca8edce625d3dd14934a085f687&page=2,1
, NK01 - Set mit 16 Ersatzbürstenköpfen für elektrische Zahnbürsten Aufsteckbürsten Weiß,KOMA,https://www.mediamarkt.de/de/product/koma-nk01-set-mit-16-ersatzbürstenköpfen-für-e-88174406.html,Produkttyp Aufsteckbürsten Reinigungstechnik Oszillierend / Rotierend (2D) Farbe (laut Hersteller) Weiß Farbe (normiert) Weiß,,23.50,https://assets.mmsrg.com/isr/166325/c1/-/ASSET_MP_88174407/mobile_200_200_png,False,True,,(0),mediamarkt.de,client_name,DE,Search,1,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
, NK03 - Set mit 16 Ersatzbürstenköpfen für elektrische Zahnbürsten Aufsteckbürsten Weiß,KOMA,https://www.mediamarkt.de/de/product/koma-nk03-set-mit-16-ersatzbürstenköpfen-für-e-88174416.html,Produkttyp Aufsteckbürsten Reinigungstechnik Schalltechnologie Farbe (laut Hersteller) Weiß Farbe (normiert) Weiß,,23.50,https://assets.mmsrg.com/isr/166325/c1/-/ASSET_MP_88174417/mobile_200_200_png,False,True,,(0),mediamarkt.de,client_name,DE,Search,2,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
, NK07 - Set mit 16 Ersatzbürstenköpfen für elektrische Zahnbürsten Aufsteckbürsten Weiß,KOMA,https://www.mediamarkt.de/de/product/koma-nk07-set-mit-16-ersatzbürstenköpfen-für-e-88174397.html,Produkttyp Aufsteckbürsten Reinigungstechnik Oszillierend / Rotierend (2D) Farbe (laut Hersteller) Weiß Farbe (normiert) Weiß,,23.50,,False,True,,(0),mediamarkt.de,client_name,DE,Search,3,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
, NK06 - Set mit 16 Ersatzbürstenköpfen für elektrische Zahnbürsten Aufsteckbürsten Weiß,KOMA,https://www.mediamarkt.de/de/product/koma-nk06-set-mit-16-ersatzbürstenköpfen-für-e-88174419.html,Produkttyp Aufsteckbürsten Reinigungstechnik Oszillierend / Rotierend (2D) Farbe (laut Hersteller) Weiß Farbe (normiert) Weiß,,23.50,,False,True,,(0),mediamarkt.de,client_name,DE,Search,4,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
, NK08 - Set mit 16 Ersatzbürstenköpfen für elektrische Zahnbürsten Aufsteckbürsten Weiß,KOMA,https://www.mediamarkt.de/de/product/koma-nk08-set-mit-16-ersatzbürstenköpfen-für-e-88174425.html,Produkttyp Aufsteckbürsten Reinigungstechnik Oszillierend / Rotierend (2D) Farbe (laut Hersteller) Weiß Farbe (normiert) Weiß,,23.50,,False,True,,(0),mediamarkt.de,client_name,DE,Search,5,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
, NK04 - Set mit 16 Ersatzbürstenköpfen für elektrische Zahnbürsten Aufsteckbürsten Weiß,KOMA,https://www.mediamarkt.de/de/product/koma-nk04-set-mit-16-ersatzbürstenköpfen-für-e-88174402.html,Produkttyp Aufsteckbürsten Reinigungstechnik Schalltechnologie Farbe (laut Hersteller) Weiß Farbe (normiert) Weiß,,23.50,,False,True,,(0),mediamarkt.de,client_name,DE,Search,6,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
, NK02 - Set mit 16 Ersatzbürstenköpfen für elektrische Zahnbürsten Aufsteckbürsten Weiß,KOMA,https://www.mediamarkt.de/de/product/koma-nk02-set-mit-16-ersatzbürstenköpfen-für-e-88174432.html,Produkttyp Aufsteckbürsten Reinigungstechnik Schalltechnologie Farbe (laut Hersteller) Weiß Farbe (normiert) Weiß,,23.50,,False,True,,(0),mediamarkt.de,client_name,DE,Search,7,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
," CrossAction Black Edition mit CleanMaximiser-Borsten, 3 Stück  Aufsteckbürsten",ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-crossaction-black-edition-mit-cleanmaximiser-borsten-3-stück-2656830.html,"Produkttyp Aufsteckbürsten Passend für alle Oral-B Handstücken, außer Pulsonic & iO Breite 6 cm Höhe 22 cm",11.99,9.99,,False,True,,(168),mediamarkt.de,client_name,DE,Search,8,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
," CrossAction mit CleanMaximiser-Borsten, 3 Stück Aufsteckbürsten",ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-crossaction-mit-cleanmaximiser-borsten-3-stück-2656753.html,"Produkttyp Aufsteckbürsten Passend für alle Oral-B Handstücke, außer Pulsonic & iO Breite 6 cm Höhe 22 cm",11.99,9.99,,False,True,,(151),mediamarkt.de,client_name,DE,Search,9,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
, Sonicare HX 9044/17 Aufsteckbürsten,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-hx-9044-17-2312284.html,"Produkttyp Aufsteckbürsten Passend für Philips Sonicare Serie 2 zum Plaque-Schutz, Serie 2 zur Plaque-Bekämpfung, Serie 3 für gesundes Zahnfleisch, DiamondClean, DiamondClean Smart, EasyClean, Essence, FlexCare, FlexCare Platinum, FlexCare Platinum Connected, FlexCare+, For Kids, HealthyWhite, HealthyWhite+, PowerUp Material Weiche, flexible Seiten aus Gummi Besondere Merkmale Verabschieden Sie sich von Plaque, Adaptive Reinigungstechnologie, Smart-Modus-Kopplung, Philips Sonicare-Technologie, Intelligenter Ersatz-Bürstenkopf, Sorglos Zähneputzen",39.99,29.99,,False,True,,(80),mediamarkt.de,client_name,DE,Search,10,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
, Sonicare HX 6068/12 Optimal White Aufsteckbürsten,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-hx-6068-12-optimal-white-2489529.html,"Produkttyp Aufsteckbürsten Passend für Sonicare Handstücke der Serie 2 zum Plaque-Schutz, 2er-Serie zur Plaque-Bekämpfung, 3er-Serie für gesundes Zahnfleisch, DiamondClean, DiamondClean Smart, EasyClean, Essence+, FlexCare, FlexCare Platinum, FlexCare Platinum Connected, FlexCare+, For Kids, HealthyWhite, HealthyWhite+, PowerUp, ProtectiveClean. Material Kunststoff Besondere Merkmale Smart-Bürstenkopferkennung, einfacher Austausch des Bürstenkopfs durch Aufstecken. Der Bürstenkopf sollte alle 3 Monate ausgetauscht.",39.99,29.99,https://assets.mmsrg.com/isr/166325/c1/-/pixelboxx-mss-79785644/mobile_200_200_png,False,True,,(206),mediamarkt.de,client_name,DE,Search,11,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
, Sonicare Sensitive HX 6054/07 Aufsteckbürsten,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-sensitive-hx-6054-07-1724800.html,"Produkttyp Aufsteckbürsten Passend für Serie 2 zur Plaque-Kontrolle, Serie 3 für gesundes Zahnfleisch, DiamondClean, EasyClean, FlexCare, FlexCare Platinum, FlexCare+, for Kids, HealthyWhite Besondere Merkmale Bürstenköpfe Sensitive (Standard) Farbe (laut Hersteller) Weiß",24.99,18.99,https://assets.mmsrg.com/isr/166325/c1/-/pixelboxx-mss-67407393/mobile_200_200_png,False,True,,(43),mediamarkt.de,client_name,DE,Search,12,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
, Sonicare HX6065/10 5er-Pack Aufsteckbürsten,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-hx6065-10-5er-pack-2583345.html,Produkttyp Aufsteckbürsten Passend für Alle Sonicare Schallzahnbürsten Bürstenkopf Halter Nein Besondere Merkmale Smart-Bürstenkopferkennung; Austausch des Bürstenkopfs nach 3 Monaten empfohlen; Philips Sonicare-Technologie; Einfach aufstecken.,27.99,21.99,https://assets.mmsrg.com/isr/166325/c1/-/pixelboxx-mss-82177310/mobile_200_200_png,False,True,,(70),mediamarkt.de,client_name,DE,Search,13,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
, iO Black 2 Stück  Aufsteckbürsten,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-io-black-2-stück-2656749.html,Produkttyp Aufsteckbürsten Passend für Oral-B iO elektrischen Zahnbürsten Besondere Merkmale iO Technologie Breite 228 mm,,23.99,https://assets.mmsrg.com/isr/166325/c1/-/ASSET_MMS_75896665/mobile_200_200_png,False,True,,(2),mediamarkt.de,client_name,DE,Search,14,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
, OrthoCare 3er Aufsteckbürsten,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-orthocare-3er-1183660.html,"Produkttyp Aufsteckbürsten Passend für Passend für alle routierende Oral-B Zahnbürsten Besondere Merkmale Oral-B - die Zahnbürstenmarke, die Zahnärzte weltweit am häufigsten selbst verwenden Breite 18 mm",15.99,9.99,,False,True,,(65),mediamarkt.de,client_name,DE,Search,15,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
, Sonicare Standard HX 6018/07 Aufsteckbürsten,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-standard-hx-6018-07-1779778.html,"Produkttyp Aufsteckbürsten Passend für Philips FlexCare+, FlexCare, HealthyWhite, EasyClean, EasyClean, DiamondClean Material Kunststoff Besondere Merkmale Patentierte Schalltechnologie, Reminder-Borsten",39.99,29.99,,False,True,,(158),mediamarkt.de,client_name,DE,Search,16,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
, Sensitive Clean 9 Stück Aufsteckbürsten,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-sensitive-clean-9-stück-2689283.html,"Produkttyp Aufsteckbürsten Passend für alle Oral-B Handstücke, außer Pulsonic & iO Breite 18 mm Höhe 220 mm",,26.99,,False,True,,(0),mediamarkt.de,client_name,DE,Search,17,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
, HX6074/27 Sonicare W2c Optimal White compact Aufsteckbürsten,PHILIPS,https://www.mediamarkt.de/de/product/_philips-hx6074-27-sonicare-w2c-optimal-white-compact-2457222.html,"Produkttyp Aufsteckbürsten Passend für alle Sonicare Modelle Material Kunststoff Besondere Merkmale Smart-Bürstenkopferkennung, Philips Sonicare-Technologie, einfacher Austausch.",27.99,23.99,,False,True,,(87),mediamarkt.de,client_name,DE,Search,18,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
, Precision Clean mit CleanMaximiser-Borsten 9 Stück Aufsteckbürsten,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-precision-clean-mit-cleanmaximiser-borsten-9-stück-2689278.html,"Produkttyp Aufsteckbürsten Passend für Kompatibel mit allen Oral-B Handstücken, außer Pulsonic & iO Material Kunstoff Besondere Merkmale CleanMaximiser-Technologie",,21.99,,False,True,,(0),mediamarkt.de,client_name,DE,Search,19,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
," Sensitive Clean mit ultra-dünnen Borsten, 3 Stück Aufsteckbürsten",ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-sensitive-clean-mit-ultra-dunnen-borsten-3-stuck-aufsteckbursten-2753032.html,"Produkttyp Aufsteckbürsten Passend für Passend für alle elektrische Zahnbürsten von Oral-B, außer Pulsonic & iO Besondere Merkmale Pro-Technologie: Ultra-dünne Borsten für sanfte Reinigung. Breite 60 mm",12.99,11.49,,False,True,,(0),mediamarkt.de,client_name,DE,Search,20,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
, Pulsonic Clean 2 Stück Aufsteckbürsten,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-pulsonic-clean-2-stück-2656767.html,Produkttyp Aufsteckbürsten Passend für Kompatibel mit allen elektrischen Pulsonic Schallzahnbürsten von Oral-B. Breite 60 mm Höhe 220 mm,9.99,7.79,,False,True,,(1),mediamarkt.de,client_name,DE,Search,21,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
, Pulsonic Sensitive 4 Stück Aufsteckbürsten,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-pulsonic-sensitive-4-stück-2656766.html,Produkttyp Aufsteckbürsten Passend für Kompatibel mit allen elektrischen Pulsonic Schallzahnbürsten von Oral-B. Breite 60 mm Höhe 220 mm,18.99,14.99,,False,True,,(1),mediamarkt.de,client_name,DE,Search,22,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
," Kids Cars für Kinder ab 3 Jahren, 3 Stück Aufsteckbürsten",ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-kids-cars-fur-kinder-ab-3-jahren-3-stuck-aufsteckbursten-2752155.html,Produkttyp Aufsteckbürsten Passend für Kompatibel mit allen Oral-B Kids elektrischen Zahnbürsten. Besondere Merkmale Extra weiche Borsten für eine sanfte Reinigung. Kleiner runder Bürstenkopf ideal für Kindermünder. Breite 60 mm,,11.99,,False,True,,(0),mediamarkt.de,client_name,DE,Search,23,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
, Sonicare Kids HX 6034/33 Aufsteckbürsten,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-kids-hx-6034-33-1822506.html,Produkttyp Aufsteckbürsten Passend für for Kids Material BPA-frei Lieferumfang 4 Bürstenköpfe,24.99,19.99,,False,True,,(20),mediamarkt.de,client_name,DE,Search,24,https://www.mediamarkt.de/de/search.html?query=aufsteckb%C3%BCrsten&page=2,1
, NK01 - Set mit 16 Ersatzbürstenköpfen für elektrische Zahnbürsten Aufsteckbürsten Weiß,KOMA,https://www.mediamarkt.de/de/product/koma-nk01-set-mit-16-ersatzbürstenköpfen-für-e-88174406.html,Produkttyp Aufsteckbürsten Reinigungstechnik Oszillierend / Rotierend (2D) Farbe (laut Hersteller) Weiß Farbe (normiert) Weiß,,23.50,https://assets.mmsrg.com/isr/166325/c1/-/ASSET_MP_88174407/mobile_200_200_png,False,True,,(0),mediamarkt.de,client_name,DE,Search,1,https://www.mediamarkt.de/de/search.html?query=Zahnb%C3%BCrstenkopf&page=2,1
, NK03 - Set mit 16 Ersatzbürstenköpfen für elektrische Zahnbürsten Aufsteckbürsten Weiß,KOMA,https://www.mediamarkt.de/de/product/koma-nk03-set-mit-16-ersatzbürstenköpfen-für-e-88174416.html,Produkttyp Aufsteckbürsten Reinigungstechnik Schalltechnologie Farbe (laut Hersteller) Weiß Farbe (normiert) Weiß,,23.50,https://assets.mmsrg.com/isr/166325/c1/-/ASSET_MP_88174417/mobile_200_200_png,False,True,,(0),mediamarkt.de,client_name,DE,Search,2,https://www.mediamarkt.de/de/search.html?query=Zahnb%C3%BCrstenkopf&page=2,1
, NK06 - Set mit 16 Ersatzbürstenköpfen für elektrische Zahnbürsten Aufsteckbürsten Weiß,KOMA,https://www.mediamarkt.de/de/product/koma-nk06-set-mit-16-ersatzbürstenköpfen-für-e-88174419.html,Produkttyp Aufsteckbürsten Reinigungstechnik Oszillierend / Rotierend (2D) Farbe (laut Hersteller) Weiß Farbe (normiert) Weiß,,23.50,,False,True,,(0),mediamarkt.de,client_name,DE,Search,3,https://www.mediamarkt.de/de/search.html?query=Zahnb%C3%BCrstenkopf&page=2,1
, NK08 - Set mit 16 Ersatzbürstenköpfen für elektrische Zahnbürsten Aufsteckbürsten Weiß,KOMA,https://www.mediamarkt.de/de/product/koma-nk08-set-mit-16-ersatzbürstenköpfen-für-e-88174425.html,Produkttyp Aufsteckbürsten Reinigungstechnik Oszillierend / Rotierend (2D) Farbe (laut Hersteller) Weiß Farbe (normiert) Weiß,,23.50,,False,True,,(0),mediamarkt.de,client_name,DE,Search,4,https://www.mediamarkt.de/de/search.html?query=Zahnb%C3%BCrstenkopf&page=2,1
, NK04 - Set mit 16 Ersatzbürstenköpfen für elektrische Zahnbürsten Aufsteckbürsten Weiß,KOMA,https://www.mediamarkt.de/de/product/koma-nk04-set-mit-16-ersatzbürstenköpfen-für-e-88174402.html,Produkttyp Aufsteckbürsten Reinigungstechnik Schalltechnologie Farbe (laut Hersteller) Weiß Farbe (normiert) Weiß,,23.50,,False,True,,(0),mediamarkt.de,client_name,DE,Search,5,https://www.mediamarkt.de/de/search.html?query=Zahnb%C3%BCrstenkopf&page=2,1
, NK02 - Set mit 16 Ersatzbürstenköpfen für elektrische Zahnbürsten Aufsteckbürsten Weiß,KOMA,https://www.mediamarkt.de/de/product/koma-nk02-set-mit-16-ersatzbürstenköpfen-für-e-88174432.html,Produkttyp Aufsteckbürsten Reinigungstechnik Schalltechnologie Farbe (laut Hersteller) Weiß Farbe (normiert) Weiß,,23.50,,False,True,,(0),mediamarkt.de,client_name,DE,Search,6,https://www.mediamarkt.de/de/search.html?query=Zahnb%C3%BCrstenkopf&page=2,1
, NK07 - Set mit 16 Ersatzbürstenköpfen für elektrische Zahnbürsten Aufsteckbürsten Weiß,KOMA,https://www.mediamarkt.de/de/product/koma-nk07-set-mit-16-ersatzbürstenköpfen-für-e-88174397.html,Produkttyp Aufsteckbürsten Reinigungstechnik Oszillierend / Rotierend (2D) Farbe (laut Hersteller) Weiß Farbe (normiert) Weiß,,23.50,,False,True,,(0),mediamarkt.de,client_name,DE,Search,7,https://www.mediamarkt.de/de/search.html?query=Zahnb%C3%BCrstenkopf&page=2,1
," CrossAction Black Edition mit CleanMaximiser-Borsten, 3 Stück  Aufsteckbürsten",ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-crossaction-black-edition-mit-cleanmaximiser-borsten-3-stück-2656830.html,"Produkttyp Aufsteckbürsten Passend für alle Oral-B Handstücken, außer Pulsonic & iO Breite 6 cm Höhe 22 cm",11.99,9.99,,False,True,,(168),mediamarkt.de,client_name,DE,Search,8,https://www.mediamarkt.de/de/search.html?query=Zahnb%C3%BCrstenkopf&page=2,1
," CrossAction mit CleanMaximiser-Borsten, 3 Stück Aufsteckbürsten",ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-crossaction-mit-cleanmaximiser-borsten-3-stück-2656753.html,"Produkttyp Aufsteckbürsten Passend für alle Oral-B Handstücke, außer Pulsonic & iO Breite 6 cm Höhe 22 cm",11.99,9.99,,False,True,,(151),mediamarkt.de,client_name,DE,Search,9,https://www.mediamarkt.de/de/search.html?query=Zahnb%C3%BCrstenkopf&page=2,1
, Sonicare HX 9044/17 Aufsteckbürsten,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-hx-9044-17-2312284.html,"Produkttyp Aufsteckbürsten Passend für Philips Sonicare Serie 2 zum Plaque-Schutz, Serie 2 zur Plaque-Bekämpfung, Serie 3 für gesundes Zahnfleisch, DiamondClean, DiamondClean Smart, EasyClean, Essence, FlexCare, FlexCare Platinum, FlexCare Platinum Connected, FlexCare+, For Kids, HealthyWhite, HealthyWhite+, PowerUp Material Weiche, flexible Seiten aus Gummi Besondere Merkmale Verabschieden Sie sich von Plaque, Adaptive Reinigungstechnologie, Smart-Modus-Kopplung, Philips Sonicare-Technologie, Intelligenter Ersatz-Bürstenkopf, Sorglos Zähneputzen",39.99,29.99,,False,True,,(80),mediamarkt.de,client_name,DE,Search,10,https://www.mediamarkt.de/de/search.html?query=Zahnb%C3%BCrstenkopf&page=2,1
, Sonicare HX 6068/12 Optimal White Aufsteckbürsten,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-hx-6068-12-optimal-white-2489529.html,"Produkttyp Aufsteckbürsten Passend für Sonicare Handstücke der Serie 2 zum Plaque-Schutz, 2er-Serie zur Plaque-Bekämpfung, 3er-Serie für gesundes Zahnfleisch, DiamondClean, DiamondClean Smart, EasyClean, Essence+, FlexCare, FlexCare Platinum, FlexCare Platinum Connected, FlexCare+, For Kids, HealthyWhite, HealthyWhite+, PowerUp, ProtectiveClean. Material Kunststoff Besondere Merkmale Smart-Bürstenkopferkennung, einfacher Austausch des Bürstenkopfs durch Aufstecken. Der Bürstenkopf sollte alle 3 Monate ausgetauscht.",39.99,29.99,https://assets.mmsrg.com/isr/166325/c1/-/pixelboxx-mss-79785644/mobile_200_200_png,False,True,,(206),mediamarkt.de,client_name,DE,Search,11,https://www.mediamarkt.de/de/search.html?query=Zahnb%C3%BCrstenkopf&page=2,1
, Sonicare Sensitive HX 6054/07 Aufsteckbürsten,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-sensitive-hx-6054-07-1724800.html,"Produkttyp Aufsteckbürsten Passend für Serie 2 zur Plaque-Kontrolle, Serie 3 für gesundes Zahnfleisch, DiamondClean, EasyClean, FlexCare, FlexCare Platinum, FlexCare+, for Kids, HealthyWhite Besondere Merkmale Bürstenköpfe Sensitive (Standard) Farbe (laut Hersteller) Weiß",24.99,18.99,https://assets.mmsrg.com/isr/166325/c1/-/pixelboxx-mss-67407393/mobile_200_200_png,False,True,,(43),mediamarkt.de,client_name,DE,Search,12,https://www.mediamarkt.de/de/search.html?query=Zahnb%C3%BCrstenkopf&page=2,1
, Sonicare HX6065/10 5er-Pack Aufsteckbürsten,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-hx6065-10-5er-pack-2583345.html,Produkttyp Aufsteckbürsten Passend für Alle Sonicare Schallzahnbürsten Bürstenkopf Halter Nein Besondere Merkmale Smart-Bürstenkopferkennung; Austausch des Bürstenkopfs nach 3 Monaten empfohlen; Philips Sonicare-Technologie; Einfach aufstecken.,27.99,21.99,https://assets.mmsrg.com/isr/166325/c1/-/pixelboxx-mss-82177310/mobile_200_200_png,False,True,,(70),mediamarkt.de,client_name,DE,Search,13,https://www.mediamarkt.de/de/search.html?query=Zahnb%C3%BCrstenkopf&page=2,1
, iO Black 2 Stück  Aufsteckbürsten,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-io-black-2-stück-2656749.html,Produkttyp Aufsteckbürsten Passend für Oral-B iO elektrischen Zahnbürsten Besondere Merkmale iO Technologie Breite 228 mm,,23.99,https://assets.mmsrg.com/isr/166325/c1/-/ASSET_MMS_75896665/mobile_200_200_png,False,True,,(2),mediamarkt.de,client_name,DE,Search,14,https://www.mediamarkt.de/de/search.html?query=Zahnb%C3%BCrstenkopf&page=2,1
, OrthoCare 3er Aufsteckbürsten,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-orthocare-3er-1183660.html,"Produkttyp Aufsteckbürsten Passend für Passend für alle routierende Oral-B Zahnbürsten Besondere Merkmale Oral-B - die Zahnbürstenmarke, die Zahnärzte weltweit am häufigsten selbst verwenden Breite 18 mm",15.99,9.99,,False,True,,(65),mediamarkt.de,client_name,DE,Search,15,https://www.mediamarkt.de/de/search.html?query=Zahnb%C3%BCrstenkopf&page=2,1
, Sonicare Standard HX 6018/07 Aufsteckbürsten,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-standard-hx-6018-07-1779778.html,"Produkttyp Aufsteckbürsten Passend für Philips FlexCare+, FlexCare, HealthyWhite, EasyClean, EasyClean, DiamondClean Material Kunststoff Besondere Merkmale Patentierte Schalltechnologie, Reminder-Borsten",39.99,29.99,,False,True,,(158),mediamarkt.de,client_name,DE,Search,16,https://www.mediamarkt.de/de/search.html?query=Zahnb%C3%BCrstenkopf&page=2,1
, Sensitive Clean 9 Stück Aufsteckbürsten,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-sensitive-clean-9-stück-2689283.html,"Produkttyp Aufsteckbürsten Passend für alle Oral-B Handstücke, außer Pulsonic & iO Breite 18 mm Höhe 220 mm",,26.99,,False,True,,(0),mediamarkt.de,client_name,DE,Search,17,https://www.mediamarkt.de/de/search.html?query=Zahnb%C3%BCrstenkopf&page=2,1
, HX6074/27 Sonicare W2c Optimal White compact Aufsteckbürsten,PHILIPS,https://www.mediamarkt.de/de/product/_philips-hx6074-27-sonicare-w2c-optimal-white-compact-2457222.html,"Produkttyp Aufsteckbürsten Passend für alle Sonicare Modelle Material Kunststoff Besondere Merkmale Smart-Bürstenkopferkennung, Philips Sonicare-Technologie, einfacher Austausch.",27.99,23.99,,False,True,,(87),mediamarkt.de,client_name,DE,Search,18,https://www.mediamarkt.de/de/search.html?query=Zahnb%C3%BCrstenkopf&page=2,1
, Precision Clean mit CleanMaximiser-Borsten 9 Stück Aufsteckbürsten,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-precision-clean-mit-cleanmaximiser-borsten-9-stück-2689278.html,"Produkttyp Aufsteckbürsten Passend für Kompatibel mit allen Oral-B Handstücken, außer Pulsonic & iO Material Kunstoff Besondere Merkmale CleanMaximiser-Technologie",,21.99,,False,True,,(0),mediamarkt.de,client_name,DE,Search,19,https://www.mediamarkt.de/de/search.html?query=Zahnb%C3%BCrstenkopf&page=2,1
," Sensitive Clean mit ultra-dünnen Borsten, 3 Stück Aufsteckbürsten",ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-sensitive-clean-mit-ultra-dunnen-borsten-3-stuck-aufsteckbursten-2753032.html,"Produkttyp Aufsteckbürsten Passend für Passend für alle elektrische Zahnbürsten von Oral-B, außer Pulsonic & iO Besondere Merkmale Pro-Technologie: Ultra-dünne Borsten für sanfte Reinigung. Breite 60 mm",12.99,11.49,,False,True,,(0),mediamarkt.de,client_name,DE,Search,20,https://www.mediamarkt.de/de/search.html?query=Zahnb%C3%BCrstenkopf&page=2,1
