sku,title,brand,category,product_url,price,image,in_stock,e_retailer,client,market,type,position,listing_url,page
B3-468222,Einhorn Bio-Binden Tag,Einhorn,pflege-hygiene-damenhygiene-binden,https://www.bipa.at/einhorn-bio-binden-tag/B3-468222.html,2.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/468222.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,21,https://www.bipa.at/binden/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-429938,TENA Lady Einlagen discreet mini,TENA,pflege-hygiene-damenhygiene-binden,https://www.bipa.at/tena-lady-einlagen-discreet-mini/B3-429938.html,4.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/429938.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,22,https://www.bipa.at/binden/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-539743,TENA Lady Einlagen discreet mini plus,TENA,pflege-hygiene-damenhygiene-binden,https://www.bipa.at/tena-lady-einlagen-discreet-mini-plus/B3-539743.html,4.99,,True,bipa.at,,AT,Search,23,https://www.bipa.at/binden/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-868335,TENA Einlagen Lady Extra,TENA,pflege-hygiene-damenhygiene-binden,https://www.bipa.at/tena-einlagen-lady-extra/B3-868335.html,4.99,,True,bipa.at,,AT,Search,24,https://www.bipa.at/binden/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-420949,Carefree Ultra Binden Normal,Carefree,pflege-hygiene-damenhygiene-binden,https://www.bipa.at/carefree-ultra-binden-normal/B3-420949.html,2.19,,True,bipa.at,,AT,Search,25,https://www.bipa.at/binden/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-498672,always Ultra Damenbinden  Day & Night (Größe 3) Mit Flügeln,always,pflege-hygiene-damenhygiene-binden,https://www.bipa.at/always-noname/B3-498672.html,3.59,,True,bipa.at,,AT,Search,26,https://www.bipa.at/binden/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-420953,Carefree Ultra Binde Long,Carefree,pflege-hygiene-damenhygiene-binden,https://www.bipa.at/carefree-ultra-binde-long/B3-420953.html,2.19,,True,bipa.at,,AT,Search,27,https://www.bipa.at/binden/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-468216,Einhorn Bio-Binden Nacht,Einhorn,pflege-hygiene-damenhygiene-binden,https://www.bipa.at/einhorn-bio-binden-nacht/B3-468216.html,3.39,,True,bipa.at,,AT,Search,28,https://www.bipa.at/binden/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-421048,Carefree Binde Maxi Normal,Carefree,pflege-hygiene-damenhygiene-binden,https://www.bipa.at/carefree-binde-maxi-normal/B3-421048.html,2.19,,True,bipa.at,,AT,Search,29,https://www.bipa.at/binden/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-580110,always discreet Einlagen small mit Flügeln,always,pflege-hygiene-damenhygiene-binden,https://www.bipa.at/always-einlagen-small-mit-fluegeln/B3-580110.html,4.99,,True,bipa.at,,AT,Search,30,https://www.bipa.at/binden/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-498662,always Ultra Damenbinden  Normal (Größe 1),always,pflege-hygiene-damenhygiene-binden,https://www.bipa.at/always-noname/B3-498662.html,3.59,,True,bipa.at,,AT,Search,31,https://www.bipa.at/binden/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-382567,TENA Silhouette Einlage Normal,TENA,pflege-hygiene-damenhygiene-binden,https://www.bipa.at/tena-silhouette-einlage-normal/B3-382567.html,4.99,,True,bipa.at,,AT,Search,32,https://www.bipa.at/binden/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-382565,TENA Silhouette Einlage Mini,TENA,pflege-hygiene-damenhygiene-binden,https://www.bipa.at/tena-silhouette-einlage-mini/B3-382565.html,4.99,,True,bipa.at,,AT,Search,33,https://www.bipa.at/binden/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-515918,Meine Wollke Binde,Meine Wollke,pflege-hygiene-damenhygiene-binden,https://www.bipa.at/meine-wollke-binde/B3-515918.html,14.99,,True,bipa.at,,AT,Search,34,https://www.bipa.at/binden/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-360594,BI COMFORT Ultra Binden Lang mit Flügeln,BI COMFORT,pflege-hygiene-damenhygiene-binden,https://www.bipa.at/bi-comfort-ultra-binden-lang-mit-fluegeln/B3-360594.html,1.25,,True,bipa.at,,AT,Search,35,https://www.bipa.at/binden/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-374858,BI COMFORT Maxi Binden Normal,BI COMFORT,pflege-hygiene-damenhygiene-binden,https://www.bipa.at/bi-comfort-maxi-binden-normal/B3-374858.html,1.09,,True,bipa.at,,AT,Search,36,https://www.bipa.at/binden/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-360585,BI COMFORT Ultra Binden Normal mit Flügeln,BI COMFORT,pflege-hygiene-damenhygiene-binden,https://www.bipa.at/bi-comfort-ultra-binden-normal-mit-fluegeln/B3-360585.html,1.25,,True,bipa.at,,AT,Search,37,https://www.bipa.at/binden/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-374861,BI COMFORT Maxi Binden Lang Nacht,BI COMFORT,pflege-hygiene-damenhygiene-binden,https://www.bipa.at/bi-comfort-maxi-binden-lang-nacht/B3-374861.html,1.39,,True,bipa.at,,AT,Search,38,https://www.bipa.at/binden/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-374429,always ultra Organic Cotton Binde Long mit Flügel,always,pflege-hygiene-damenhygiene-binden,https://www.bipa.at/always-organic-cotton-binde-long-mit-fluegel/B3-374429.html,3.49,,True,bipa.at,,AT,Search,39,https://www.bipa.at/binden/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-374428,always ultra Organic Cotton Binde Normal mit Flügel,always,pflege-hygiene-damenhygiene-binden,https://www.bipa.at/always-organic-cotton-binde-normal-mit-fluegel/B3-374428.html,3.49,,True,bipa.at,,AT,Search,40,https://www.bipa.at/binden/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-448009,Senta Fix Körperformbinde mit Frischeduft,Senta,pflege-hygiene-damenhygiene-binden,https://www.bipa.at/senta-fix-koerperformbinde-mit-frischeduft/B3-448009.html,1.59,,False,bipa.at,,AT,Search,41,https://www.bipa.at/binden/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-360598,BI COMFORT Slipeinlagen Lang,BI COMFORT,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/bi-comfort-slipeinlagen-lang/B3-360598.html,0.89,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/360598.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,1,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-360597,BI COMFORT Slipeinlagen Flexibel mit Duft,BI COMFORT,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/bi-comfort-slipeinlagen-flexibel-mit-duft/B3-360597.html,1.45,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/360597.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,2,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-928569,always Dailies Normal Slipeinlagen,always,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/always-dailies-slipeinlagen-fresh-und-protect-normal-giga-pack/B3-928569.html,3.79,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/928569_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,3,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-727114,always Dailies Flexistyle Slim Slipeinlagen,always,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/always-dailies-slipeinlagen-slim-multiform-fresh-giga-pack/B3-727114.html,3.79,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/727114_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,4,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-374419,always Cotton Protection Slipeinlagen mit 100 %  Bio-Baumwolle,always,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/always-noname/B3-374419.html,3.79,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/374419_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,5,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-933661,always Dailies Extra  Protect Slipeinlagen,always,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/always-dailies-slipeinlagen-extra-protect-large-giga-pack/B3-933661.html,3.79,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/933661_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,6,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-323734,always Dailies Extra Protect Slipeinlagen,always,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/always-dailies-fresh-und-protect-slipeinlagen-extra-protect-giga-pack/B3-323734.html,3.79,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/323734_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,7,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-382579,always Dailies Flexistyle Normal Slipeinlagen,always,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/always-dailies-flexistyle-ohne-duft/B3-382579.html,3.79,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/382579_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,8,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-382575,always Profresh Large Slipeinlagen,always,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/always-noname/B3-382575.html,3.79,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/382575_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,9,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-964092,bi good Natürliche Slipeinlagen normal,bi good,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/bi-good-natuerliche-slipeinlagen-normal/B3-964092.html,2.69,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/964092.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,10,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-360599,BI COMFORT Slipeinlage Extra Lang,BI COMFORT,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/bi-comfort-slipeinlage-extra-lang/B3-360599.html,1.19,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/360599.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,11,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-381122,BI COMFORT Travelbox Slipeinlagen,BI COMFORT,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/bi-comfort-travelbox-slipeinlagen/B3-381122.html,0.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/381122.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,12,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-374423,always Organic Cotton Slipeinlage Large,always,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/always-organic-cotton-slipeinlage-large/B3-374423.html,3.79,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/374423.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,13,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-360601,BI COMFORT Slipeinlagen String,BI COMFORT,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/bi-comfort-slipeinlagen-string/B3-360601.html,0.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/360601.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,14,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-928567,always Dailies Extra  Protect Slipeinlagen,always,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/always-dailies-slipeinlagen-extra-protect-long-plus-bigpack%2Fvorteilspack/B3-928567.html,2.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/928567_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,15,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-928228,always Dailies Normal  Slipeinlagen,always,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/always-dailies-fresh-und-protect-slipeinlagen-normal-bigpack%2Fvorteilspack/B3-928228.html,2.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/928228_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,16,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-481268,Carefree normal Aloe Slipeinlagen,Carefree,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/carefree-normal-aloe-slipeinlagen/B3-481268.html,2.7,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/481268.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,17,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-928556,always Dailies Normal Slipeinlagen,always,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/always-dailies-fresh-und-protect-slipeinlagen-normal-fresh-bigpack%2Fvorteilspack/B3-928556.html,2.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/928556_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,18,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-857746,always Dailies Tanga  Slipeinlagen,always,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/always-dailies-slipeinlagen-tanga/B3-857746.html,2.25,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/857746_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,19,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-933669,always Dailies Extra Protect Slipeinlagen,always,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/always-dailies-slipeinlagen-extra-protect-long-plus-fresh-bigpack%2Fvorteilspack/B3-933669.html,2.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/933669_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,20,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-757536,always Dailies Flexistyle Slim Slipeinlagen,always,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/always-dailies-slipeinlagen-slim-multiform-fresh-bigpack%2Fvorteilspack/B3-757536.html,2.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/757536_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,21,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-356303,Carefree Cotton Fresh,Carefree,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/carefree-cotton-fresh/B3-356303.html,2.7,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/356303.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,22,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-528641,Carefree Plus long Frischeduft Slipeinlagen,Carefree,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/carefree-long-frischeduft-slipeinlagen/B3-528641.html,2.7,,True,bipa.at,,AT,Search,23,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-272916,Senta Secret Strip Slipeinlage,Senta,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/senta-secret-strip-slipeinlage/B3-272916.html,6,,True,bipa.at,,AT,Search,24,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-481236,Carefree flexiform Frischeduft Slipeinlagen,Carefree,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/carefree-flexiform-frischeduft-slipeinlagen/B3-481236.html,2.7,,True,bipa.at,,AT,Search,25,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-336524,Carefree FlexiComfort cotton feel Slipeinlagen,Carefree,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/carefree-cotton-feel-slipeinlagen/B3-336524.html,1.5,,True,bipa.at,,AT,Search,26,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-382578,always Dailies Slipeinlagen Damen Flexistyle  Normal,always,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/always-noname/B3-382578.html,2.99,,True,bipa.at,,AT,Search,27,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-637163,Carefree FlexiComfort Cotton Feel ohne Duft Slipeinlagen,Carefree,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/carefree-cotton-feel-ohne-duft-slipeinlagen/B3-637163.html,2.7,,True,bipa.at,,AT,Search,28,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-958344,Carefree FlexiComfort cotton feel ExtraFit Slipeinlagen,Carefree,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/carefree-cotton-feel-extrafit-slipeinlagen/B3-958344.html,2.7,,True,bipa.at,,AT,Search,29,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-481279,Carefree normal mit Cotton Extrakt Slipeinlagen,Carefree,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/carefree-normal-mit-cotton-extrakt-slipeinlagen/B3-481279.html,2.7,,True,bipa.at,,AT,Search,30,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-647,Senta STAR Slipeinlagen,Senta,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/senta-star-slipeinlagen/B3-647.html,1.45,,True,bipa.at,,AT,Search,31,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-586170,Carefree FlexiComfort Slipeinlagen cotton feel,Carefree,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/carefree-slipeinlagen-cotton-feel/B3-586170.html,2.9,,True,bipa.at,,AT,Search,32,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-269127,Meine Wollke Slipeinlage Mona,Meine Wollke,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/meine-wollke-slipeinlage-mona/B3-269127.html,14.99,,True,bipa.at,,AT,Search,33,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-461747,Meine Wollke Slipeinlage Emma Midi,Meine Wollke,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/meine-wollke-slipeinlage-emma-midi/B3-461747.html,14.99,,True,bipa.at,,AT,Search,34,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-389535,Meine Wollke Slipeinlage Toni Midi,Meine Wollke,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/meine-wollke-slipeinlage-toni-midi/B3-389535.html,14.99,,True,bipa.at,,AT,Search,35,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-637143,Carefree FlexiComfort Cotton Feel Frischeduft  Slipeinlagen,Carefree,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/carefree-cotton-feel-frischeduft--slipeinlagen/B3-637143.html,2.7,,True,bipa.at,,AT,Search,36,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-466639,TENA Slipeinlagen Lights Normal,TENA,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/tena-slipeinlagen-lights-normal/B3-466639.html,3.19,,True,bipa.at,,AT,Search,37,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-281896,Meine Wollke Slipeinlage Mini Flora,Meine Wollke,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/meine-wollke-slipeinlage-mini-flora/B3-281896.html,14.99,,True,bipa.at,,AT,Search,38,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-461717,Meine Wollke Slipeinlage Laura Midi,Meine Wollke,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/meine-wollke-slipeinlage-laura-midi/B3-461717.html,14.99,,True,bipa.at,,AT,Search,39,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-281908,Meine Wollke Slipeinlage String Paula,Meine Wollke,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/meine-wollke-slipeinlage-string-paula/B3-281908.html,14.99,,True,bipa.at,,AT,Search,40,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-281907,Meine Wollke Slipeinlage Mini Paula,Meine Wollke,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/meine-wollke-slipeinlage-mini-paula/B3-281907.html,14.99,,True,bipa.at,,AT,Search,41,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-461620,Meine Wollke Slipeinlage Paula Midi,Meine Wollke,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/meine-wollke-slipeinlage-paula-midi/B3-461620.html,14.99,,True,bipa.at,,AT,Search,42,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-461744,Meine Wollke Slipeinlage Flora Midi,Meine Wollke,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/meine-wollke-slipeinlage-flora-midi/B3-461744.html,14.99,,True,bipa.at,,AT,Search,43,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-511199,TENA Dailies Normal 24 Stueck,TENA,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/tena-dailies-normal-24-stueck/B3-511199.html,1.99,,True,bipa.at,,AT,Search,44,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-511202,TENA Dailies Extra Long 20 Stueck,TENA,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/tena-dailies-extra-long-20-stueck/B3-511202.html,1.99,,True,bipa.at,,AT,Search,45,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-281915,Meine Wollke Slipeinlage String Flora,Meine Wollke,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/meine-wollke-slipeinlage-string-flora/B3-281915.html,14.99,,True,bipa.at,,AT,Search,46,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-515923,Meine Wollke Slipeinlage Standard,Meine Wollke,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/meine-wollke-slipeinlage-standard/B3-515923.html,14.99,,True,bipa.at,,AT,Search,47,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-511201,TENA Dailies Long 22 Stueck,TENA,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/tena-dailies-long-22-stueck/B3-511201.html,1.99,,True,bipa.at,,AT,Search,48,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-515916,Meine Wollke Slipeinlage String,Meine Wollke,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/meine-wollke-slipeinlage-string/B3-515916.html,14.99,,True,bipa.at,,AT,Search,49,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-281916,Meine Wollke Slipeinlage String Emma,Meine Wollke,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/meine-wollke-slipeinlage-string-emma/B3-281916.html,14.99,,True,bipa.at,,AT,Search,50,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-281913,Meine Wollke Slipeinlage String Laura,Meine Wollke,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/meine-wollke-slipeinlage-string-laura/B3-281913.html,14.99,,True,bipa.at,,AT,Search,51,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-272245,Meine Wollke Slipeinlage Paula,Meine Wollke,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/meine-wollke-slipeinlage-paula/B3-272245.html,14.99,,True,bipa.at,,AT,Search,52,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-272242,Meine Wollke Slipeinlage Emma,Meine Wollke,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/meine-wollke-slipeinlage-emma/B3-272242.html,14.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/272242.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,53,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
