sku,title,brand,product_url,description,old_price,price,main_image,in_stock,category,rating,reviews,e_retailer,client,market,type,position,listing_url
p-667014,KOENIC KNT 100,KOENIC,https://www.mediaworld.it/product/p-667014/koenic-knt-100,          Rifinitore - 2 Pettini sopracciglia - 2 Pettini per taglio sagomato - Testina di taglio amovibile - Forma ergonomica Lama: Acciaio ,,9.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/66/70/667014_thumb.jpg,True,Rifinitore,,,mediaworld.it,P&G,IT,Search,7,https://www.mediaworld.it/search/Regolabarba?page=2
p-685014,ROWENTA TN2300 Nomad,ROWENTA,https://www.mediaworld.it/product/p-685014/rowenta-tn2300-nomad,"          Pettine regolabile - Lunghezza taglio barba 0,9-7mm Lame in acciaio inox - Autonomia 60 min Testina e pettine amovibili per una facile pulizia",,18.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/68/50/685014_thumb.jpg,True,Regolabarba,4.5000,(2),mediaworld.it,P&G,IT,Search,8,https://www.mediaworld.it/search/Regolabarba?page=2
p-752214,PANASONIC ER-GB86-K503,PANASONIC,https://www.mediaworld.it/product/p-752214/panasonic-er-gb86-k503,          Regolabarba - Pettini distanziatori regolabili 57 Livelli di taglio - 3 Pettini distanziatori Autonimia 50 Min - Tempo di ricarica 60 Min,,51.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/75/22/752214_thumb.jpg,True,Regolabarba,,,mediaworld.it,P&G,IT,Search,9,https://www.mediaworld.it/search/Regolabarba?page=2
p-126518,BRAUN BT3222,BRAUN,https://www.mediaworld.it/product/p-126518/braun-bt3222,"          Selettore di precisione con 39 impostazioni Lunghezza da 0,5 a 10 mm - Definizione dei contorni - Lame ultra-affilate - Manico ergonomico - Spazzolina di pulizia",,25.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/12/65/126518_thumb.jpg,True,Regolabarba,,,mediaworld.it,P&G,IT,Search,10,https://www.mediaworld.it/search/Regolabarba?page=2
p-128306,REMINGTON PG2000,REMINGTON,https://www.mediaworld.it/product/p-128306/remington-pg2000,"          3 Pettini fissi da 1.5 e 3 mm Doppio pettine regolabile per barba e capelli (2-20 mm) Rifinitore lineare naso, orecchie e sopracciglia Lame rivestite in Grafite Indicatore di carica LED Astuccio - Autonomia: 40 min&nbsp",,19.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/12/83/128306_thumb.jpg,True,Regolabarba e Tagliacapelli,,,mediaworld.it,P&G,IT,Search,11,https://www.mediaworld.it/search/Regolabarba?page=2
p-649509,PANASONIC ER-GY10,PANASONIC,https://www.mediaworld.it/product/p-649509/panasonic-er-gy10,"          Regolabarba ricaricabile - Lunghezza del taglio: 3-15 mm 5 Regolazioni lunghezza taglio - Lama Inossidabile - Wet & Dry 4 Pettini - Rasoio per naso, orecchio, viso - Console di ricarica",,34.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/64/95/649509_thumb.jpg,True,Regolabarba,3.4000,(9),mediaworld.it,P&G,IT,Search,12,https://www.mediaworld.it/search/Regolabarba?page=2
p-703784,KOENIC KBT 200,KOENIC,https://www.mediaworld.it/product/p-703784/koenic-kbt-200,          Regolabarba - Ricaricabile - Lunghezza taglio regolabile - Autonomia: 60 min - Tempo di ricarica 4 h - Lama in acciaio,,14.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/70/37/703784_thumb.jpg,True,Regolabarba,4.0000,(44),mediaworld.it,P&G,IT,Search,13,https://www.mediaworld.it/search/Regolabarba?page=2
p-994290,PANASONIC ER-GY60-H503,PANASONIC,https://www.mediaworld.it/product/p-994290/panasonic-er-gy60-h503,          Regolabarba - 20 Livelli di taglio - 4 Pettini Wet&Dry - Autonomia: 50 min Accessorio corpo per zone delicate incluso,,60.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/99/42/994290_thumb.jpg,True,Regolabarba,,,mediaworld.it,P&G,IT,Search,14,https://www.mediaworld.it/search/Regolabarba?page=2
p-118507,WAHL Aqua Trim,WAHL,https://www.mediaworld.it/product/p-118507/wahl-aqua-trim,          Regolabarba - Livelli taglio: 38 Wet&Dry - Autonomia: 100 min Altre funzioni: Impermeabile all?acqua (IPX7),,79.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/11/85/118507_thumb.jpg,True,Regolabarba,,,mediaworld.it,P&G,IT,Search,15,https://www.mediaworld.it/search/Regolabarba?page=2
p-713706,BRAUN PT 5010,BRAUN,https://www.mediaworld.it/product/p-713706/braun-pt-5010,          Rifinitore - 2 livello di taglio -  Lavabile Pettini distanziatori regolabili - Ultra preciso Testina e pettini lavabili in acqua corrente ,,13.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/71/37/713706_thumb.jpg,True,Regolabarba,,,mediaworld.it,P&G,IT,Search,16,https://www.mediaworld.it/search/Regolabarba?page=2
p-751943,IMETEC Kit regolabarba Ducati GK 808 CIRCUIT,DUCATI,https://www.mediaworld.it/product/p-751943/imetec-kit-regolabarba-ducati-gk-808-circuit,"          Regola barba e capelli - 33 Regolazioni di taglio da 0,6 a 12mm con precisione fino a 0,3 mm - Tasto di microregolazione - Lame rivestite in titanio - Autonomia: 60 min.",,42.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/75/19/751943_thumb.jpg,True,Regolabarba e Tagliacapelli,,,mediaworld.it,P&G,IT,Search,17,https://www.mediaworld.it/search/Regolabarba?page=2
p-992157,ROWENTA Forever Sharp TN6000,ROWENTA,https://www.mediaworld.it/product/p-992157/rowenta-forever-sharp-tn6000,"          Hybrid Groomer - 3 Pettini - Lunghezza taglio barba 0,4mm/5mm Autonomia 120 min - Funzione di ricarica veloce - Batteria al litio Lame in acciaio inox - Tecnologia Wet & Dry - Set di pulizia",,29.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/99/21/992157_thumb.jpg,True,Regolabarba,4.5000,(44),mediaworld.it,P&G,IT,Search,18,https://www.mediaworld.it/search/Regolabarba?page=2
p-108738,BABYLISS MT860E,BABYLISS,https://www.mediaworld.it/product/p-108738/babyliss-mt860e,          6 Pettini Distanziatori Lavabile - Wet & Dry Autonomia: 70 min,,59.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/10/87/108738_thumb.jpg,True,Regolabarba e Tagliacapelli,,,mediaworld.it,P&G,IT,Search,19,https://www.mediaworld.it/search/Regolabarba?page=2
p-103358,WAHL VACUUM TRIMMER,WAHL,https://www.mediaworld.it/product/p-103358/wahl-vacuum-trimmer,"          Regolabarba - Potenza: 6 W - 9 pettini distanziatori - 15 livelli di taglio Lunghezza minima di taglio: 0,7 mm - Lavabile - Autonomia: 90 min Tempo di ricarica: 1,3 h - Pettine regolabarba - Olio per lama",,84.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/10/33/103358_thumb.jpg,True,Regolabarba,,,mediaworld.it,P&G,IT,Search,20,https://www.mediaworld.it/search/Regolabarba?page=2
p-108732,BABYLISS T885E,BABYLISS,https://www.mediaworld.it/product/p-108732/babyliss-t885e,          Guida di taglio rimovibile - 24 Altezze di taglio Precisione 0.5 mm - Tempo di Ricarica: 8 h Lavabile,,49.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/10/87/108732_thumb.jpg,True,Regolabarba,1.0000,(1),mediaworld.it,P&G,IT,Search,21,https://www.mediaworld.it/search/Regolabarba?page=2
p-108740,BABYLISS MT726E,BABYLISS,https://www.mediaworld.it/product/p-108740/babyliss-mt726e,          Regola barba e capelli 5 Pettini distanziatori regolabili Autonomia: 60 min - Tempo di ricarica: 8 h Testina di precisione con lame in Titanio Testina naso / orecchie - Testina di rasatura,,23.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/10/87/108740_thumb.jpg,True,Regolabarba,4.5000,(8),mediaworld.it,P&G,IT,Search,22,https://www.mediaworld.it/search/Regolabarba?page=2
p-725995,ROWENTA MULTISTYLE 7 IN 1 TN9130,ROWENTA,https://www.mediaworld.it/product/p-725995/rowenta-multistyle-7-in-1-tn9130,          Lama barba regolabile - Lunghezza taglio barba 3mm/7mm Lame in acciaio inox rivestite in titanio - Autonomia 60 min Base di ricarica - Tecnologia Wet & Dry - Testina e pettini lavabili Set di pulizia - Rifinitore naso e orecchie,,35.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/72/59/725995_thumb.jpg,True,Regolabarba,,,mediaworld.it,P&G,IT,Search,23,https://www.mediaworld.it/search/Regolabarba?page=2
p-743788,PHILIPS MG7720/15,PHILIPS,https://www.mediaworld.it/product/p-743788/philips-mg7720-15,          Rifinitore - 8 Pettini - Wet&Dry - Autonomia 120 min Ricarica completa 1 h - Ricarica rapida 5 min - Tecnologia DualCut - Impugnatura in gomma antiscivolo,,40.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/74/37/743788_thumb.jpg,True,Rifinitore,5.0000,(5),mediaworld.it,P&G,IT,Search,24,https://www.mediaworld.it/search/Regolabarba?page=2
p-988185,REMINGTON NE3870,REMINGTON,https://www.mediaworld.it/product/p-988185/remington-ne3870,          Rifinitore - Pettini: 2 - Autonomia: 220 min Altre funzioni: Sistema Active BladeClean per un facile risciacquo della lama,,25.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/98/81/988185_thumb.jpg,True,Rifinitore,,,mediaworld.it,P&G,IT,Search,1,https://www.mediaworld.it/search/Rifinitore
p-994495,PANASONIC ER-GN300K503,PANASONIC,https://www.mediaworld.it/product/p-994495/panasonic-er-gn300k503,          Rifinitore - Wet&Dry - Autonomia: 40 min Lama Dual Edge - Cappuccio a specchio - Funzione di aspirazione,,29.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/99/44/994495_thumb.jpg,True,Rifinitore,,,mediaworld.it,P&G,IT,Search,2,https://www.mediaworld.it/search/Rifinitore
p-753880,REMINGTON NE3850,REMINGTON,https://www.mediaworld.it/product/p-753880/remington-ne3850,          Rifinitore di precisione - 2 Pettini distanziatori Sistema Active Blade Clean - Tecnologia Comfort Trim - Lame comfort tip - Resistente all'acqua,,10.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/75/38/753880_thumb.jpg,True,Rifinitore,3.6000,(11),mediaworld.it,P&G,IT,Search,3,https://www.mediaworld.it/search/Rifinitore
p-667014,KOENIC KNT 100,KOENIC,https://www.mediaworld.it/product/p-667014/koenic-knt-100,          Rifinitore - 2 Pettini sopracciglia - 2 Pettini per taglio sagomato - Testina di taglio amovibile - Forma ergonomica Lama: Acciaio ,,9.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/66/70/667014_thumb.jpg,True,Rifinitore,,,mediaworld.it,P&G,IT,Search,4,https://www.mediaworld.it/search/Rifinitore
p-743788,PHILIPS MG7720/15,PHILIPS,https://www.mediaworld.it/product/p-743788/philips-mg7720-15,          Rifinitore - 8 Pettini - Wet&Dry - Autonomia 120 min Ricarica completa 1 h - Ricarica rapida 5 min - Tecnologia DualCut - Impugnatura in gomma antiscivolo,,40.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/74/37/743788_thumb.jpg,True,Rifinitore,5.0000,(5),mediaworld.it,P&G,IT,Search,5,https://www.mediaworld.it/search/Rifinitore
p-147190,PHILIPS NT3650/16,PHILIPS,https://www.mediaworld.it/product/p-147190/philips-nt3650-16,          Pettini: 2 - Wet&Dry Completamente lavabile Lama in Acciaio Custodia da viaggio Pettine per le sopracciglia Pettine di precisione da 5 mm,,12.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/14/71/147190_thumb.jpg,True,Rifinitore,,,mediaworld.it,P&G,IT,Search,6,https://www.mediaworld.it/search/Rifinitore
p-128304,REMINGTON PG4000,REMINGTON,https://www.mediaworld.it/product/p-128304/remington-pg4000,          Pettini: 3 - Regolatore potenza: No Wet&Dry: No - Autonomia: 60 min,,29.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/12/83/128304_thumb.jpg,True,Rifinitore,,,mediaworld.it,P&G,IT,Search,7,https://www.mediaworld.it/search/Rifinitore
p-128305,REMINGTON PG3000,REMINGTON,https://www.mediaworld.it/product/p-128305/remington-pg3000,          3 Pettini distanziatori - Wet&Dry Autonomia: 40 min - Lame auto-affilanti Testine e accessori lavabili - 2 Pettini fissi: 1.5 e 3mm,,31.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/12/83/128305_thumb.jpg,True,Rifinitore,,,mediaworld.it,P&G,IT,Search,8,https://www.mediaworld.it/search/Rifinitore
p-151038,BRAUN Body BS1000 Mini Rifinitore Corpo,BRAUN,https://www.mediaworld.it/product/p-151038/braun-body-bs1000-mini-rifinitore-corpo,          Utilizzo: Corpo - Alimentazione: Batteria (inclusa) Wet&Dry - Testina di precisione In dotazione: Pettine rifinitore + Spazzolina di pulizia,,17.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/15/10/151038_thumb.jpg,True,Depilatore,,,mediaworld.it,P&G,IT,Search,9,https://www.mediaworld.it/search/Rifinitore
p-714430,REMINGTON MPT4000C,REMINGTON,https://www.mediaworld.it/product/p-714430/remington-mpt4000c,          Rifinitore di precisione - Luce integrata Testina flessibile con doppia lama Cappuccio protettivo - Linea Reveal ,,12.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/71/44/714430_thumb.jpg,True,Rifinitore di precisione,,,mediaworld.it,P&G,IT,Search,10,https://www.mediaworld.it/search/Rifinitore
p-140217,BRAUN Rifinitore Barba incolta + 4 Pettini,BRAUN,https://www.mediaworld.it/product/p-140217/braun-rifinitore-barba-incolta-4-pettini,"          4 Pettini lunghezze diverse (da 0,5 a 2,3 mm) Compatibile con rasoio elettrici Series 5, 6 e 7",,24.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/14/02/140217_thumb.jpg,True,Rifinitore Effetto Barba Incolta,,,mediaworld.it,P&G,IT,Search,11,https://www.mediaworld.it/search/Rifinitore
p-140214,BRAUN Rifinitore barba + 5 Pettini,BRAUN,https://www.mediaworld.it/product/p-140214/braun-rifinitore-barba-5-pettini,"          Testina regolabarba per rasoi Series 5, Series 6, Series 7 Lunghezze disponibili: 1, 2, 3, 5 e 7 mm",,22.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/14/02/140214_thumb.jpg,True,Testina regolabarba,,,mediaworld.it,P&G,IT,Search,12,https://www.mediaworld.it/search/Rifinitore
p-140215,BRAUN Rifinitore Corpo + 2 Pettini,BRAUN,https://www.mediaworld.it/product/p-140215/braun-rifinitore-corpo-2-pettini,"          2 Pettini con 3 impostazioni di lunghezza (3 mm) - Compatibile con i rasoi da uomo Braun Series 5, 6 e 7",,24.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/14/02/140215_thumb.jpg,True,Testina regolabarba,,,mediaworld.it,P&G,IT,Search,13,https://www.mediaworld.it/search/Rifinitore
p-743820,PHILIPS MG3710/15,PHILIPS,https://www.mediaworld.it/product/p-743820/philips-mg3710-15,          Rifinitore per naso e orecchie - 4 Pettini - Autonomia 60 min - Ricarica completa 16 h - Lama in acciaio,,19.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/74/38/743820_thumb.jpg,True,Regolabarba e Tagliacapelli,5.0000,(3),mediaworld.it,P&G,IT,Search,14,https://www.mediaworld.it/search/Rifinitore
p-126530,BRAUN MGK7220,BRAUN,https://www.mediaworld.it/product/p-126530/braun-mgk7220,"          Livelli taglio: 13 - Pettini: 4 Wet&Dry: S&igrave - Autonomia: 100 min Altre funzioni: Kit rifinitore 10-in-1 per barba, viso, capelli, corpo, naso e orecchie",,54.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/12/65/126530_thumb.jpg,True,Regolabarba e Tagliacapelli,5.0000,(11),mediaworld.it,P&G,IT,Search,15,https://www.mediaworld.it/search/Rifinitore
p-713706,BRAUN PT 5010,BRAUN,https://www.mediaworld.it/product/p-713706/braun-pt-5010,          Rifinitore - 2 livello di taglio -  Lavabile Pettini distanziatori regolabili - Ultra preciso Testina e pettini lavabili in acqua corrente ,,13.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/71/37/713706_thumb.jpg,True,Regolabarba,,,mediaworld.it,P&G,IT,Search,16,https://www.mediaworld.it/search/Rifinitore
p-991158,PHILIPS Grooming Kit serie 5000 MG5720/18,PHILIPS,https://www.mediaworld.it/product/p-991158/philips-grooming-kit-serie-5000-mg5720-18,          Rifinitore - 6 Pettini distanziatori Autonomia batteria: 80 min. - Tecnologia DualCut - Lama in acciaio - Impugnatura in gomma antiscivolo - Rifinitore per naso e orecchie,,30.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/99/11/991158_thumb.jpg,True,Regolabarba,4.7000,(46),mediaworld.it,P&G,IT,Search,17,https://www.mediaworld.it/search/Rifinitore
p-713932,REMINGTON PG6130,REMINGTON,https://www.mediaworld.it/product/p-713932/remington-pg6130,"          Rifinitore - 5 Pettini fissi: 1.5, 3, 6, 9, 12 mm 5 livelli di taglio - Lavabile - Autonimia 40 minuti Lame con rivestimento in Titanio - Lame auto-affilanti Base di appoggio - 4  accessori ",,25.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/71/39/713932_thumb.jpg,True,Regolabarba,4.4000,(449),mediaworld.it,P&G,IT,Search,18,https://www.mediaworld.it/search/Rifinitore
p-991141,PHILIPS MG7785/20,PHILIPS,https://www.mediaworld.it/product/p-991141/philips-mg7785-20,"          Rifinitore - Pettini: 11 Wet&,Dry - Autonomia: 300 min Altre funzioni: Tecnologia DualCut",,141.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/99/11/991141_thumb.jpg,True,Regolabarba e Tagliacapelli,4.3000,(43),mediaworld.it,P&G,IT,Search,19,https://www.mediaworld.it/search/Rifinitore
p-126532,BRAUN MGK3221,BRAUN,https://www.mediaworld.it/product/p-126532/braun-mgk3221,          Rifinitore - 4 Pettini - Autonomia batteria: 50 min. - Lama in acciaio - 13 Impostazioni di lunghezza - Rifinitore naso e orecchie,,34.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/12/65/126532_thumb.jpg,True,Regolabarba,,,mediaworld.it,P&G,IT,Search,20,https://www.mediaworld.it/search/Rifinitore
p-128306,REMINGTON PG2000,REMINGTON,https://www.mediaworld.it/product/p-128306/remington-pg2000,"          3 Pettini fissi da 1.5 e 3 mm Doppio pettine regolabile per barba e capelli (2-20 mm) Rifinitore lineare naso, orecchie e sopracciglia Lame rivestite in Grafite Indicatore di carica LED Astuccio - Autonomia: 40 min&nbsp",,19.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/12/83/128306_thumb.jpg,True,Regolabarba e Tagliacapelli,,,mediaworld.it,P&G,IT,Search,21,https://www.mediaworld.it/search/Rifinitore
p-122542,PHILIPS Series 1000 S1332/41,PHILIPS,https://www.mediaworld.it/product/p-122542/philips-series-1000-s1332-41,"          Rasoio ricaricabile - Autonomia: 45 min. Testine Flex, movimento in 4 direzioni Impugnatura ergonomica in gomma anti-scivolo Rifinitore a scomparsa per baffi e basette Rasatura su pelle asciutta",,33.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/12/25/122542_thumb.jpg,True,Rasoio,,,mediaworld.it,P&G,IT,Search,22,https://www.mediaworld.it/search/Rifinitore
p-153727,BRAUN Series 3 100 Years Design Edition,BRAUN,https://www.mediaworld.it/product/p-153727/braun-series-3-100-years-design-edition,          Lavabile - Autonomia: 30 min Tempo di ricarica: 60 min - Ricarica veloce Impostazioni di lunghezza: da 1 a 7 mm Accessori inclusi: Testina del rifinitore - 5 Pettini Cappuccio di protezione - Custodia Design Edition Spazzolina di pulizia - Alimentatore intelligente,,79.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/15/37/153727_thumb.jpg,True,Rasoi,5.0000,(6),mediaworld.it,P&G,IT,Search,23,https://www.mediaworld.it/search/Rifinitore
p-153728,BRAUN Series 5 50 100 Years Design Edition,BRAUN,https://www.mediaworld.it/product/p-153728/braun-series-5-50-100-years-design-edition,          3 Lamine - Lavabile - Wet&Dry Autonomia: 50 min - Indicatore LED Tempo di ricarica: 60 min Accessori inclusi: Rifinitore di precisione Spazzolina di pulizia - Custodia Design Edition Alimentatore intelligente,,129.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/15/37/153728_thumb.jpg,True,Rasoi,4.0000,(6),mediaworld.it,P&G,IT,Search,24,https://www.mediaworld.it/search/Rifinitore
p-155750,BRAUN Silk-Épil 5 5-825P,BRAUN,https://www.mediaworld.it/product/p-155750/braun-silk-epil-5-5-825p,          28 Pinzette testina epilatrice - 2 Velocità Cappuccio massima aderenza sulla pelle Testina radente - Cappuccio rifinitore Rifinitore Bikini - Tecnologia MicroGrip Luce Smartlight,,57.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/15/57/155750_thumb.jpg,True,Epilatore,,,mediaworld.it,P&G,IT,Search,1,https://www.mediaworld.it/search/Rifinitore?page=2
p-161967,BRAUN Series 9 Pro 9427S,BRAUN,https://www.mediaworld.it/product/p-161967/braun-series-9-pro-9427s,          1 Testina - Wet&Dry Stato batteria: Led - Autonomia batteria: 60 min Ricarica veloce - Lavabile Rifinitore ProLift - Tecnologia Sonica Utilizzo fino a 6 settimane,,419.0,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/16/19/161967_thumb.jpg,True,rasoio,5.0000,(9),mediaworld.it,P&G,IT,Search,2,https://www.mediaworld.it/search/Rifinitore?page=2
p-139091,PHILIPS Series 8000 BRE735/00,PHILIPS,https://www.mediaworld.it/product/p-139091/philips-series-8000-bre735-00,          Utilizzo: Totale - Autonomia:  40 min Alimentazione: Ricaricabile - Wet&Dry Altri accessori: Pettine rifinitore per zona bikini Pettine di rifinitura,,120.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/13/90/139091_thumb.jpg,True,Epilatore,,,mediaworld.it,P&G,IT,Search,3,https://www.mediaworld.it/search/Rifinitore?page=2
p-122518,PHILIPS Series 3000 S3233/52,PHILIPS,https://www.mediaworld.it/product/p-122518/philips-series-3000-s3233-52,          Testine Pivot & Flex 5D - Lame PowerCut Autonomia: 60 min. - Wet&Dry - 27 Lame auto-affilanti - Rifinitore a scomparsa per baffi e basette - Custodia da viaggio,,59.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/12/25/122518_thumb.jpg,True,Rasoio,,,mediaworld.it,P&G,IT,Search,4,https://www.mediaworld.it/search/Rifinitore?page=2
p-151531,PHILIPS S5588/26,PHILIPS,https://www.mediaworld.it/product/p-151531/philips-s5588-26,          3 Testine flessibili 360-D - Wet&Dry Autonomia batteria: 50 min. - SkinIQ 1 Rifinitore per naso - Custodia da viaggio,,139.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/15/15/151531_thumb.jpg,True,Rasoio,,,mediaworld.it,P&G,IT,Search,5,https://www.mediaworld.it/search/Rifinitore?page=2
p-988124,REMINGTON SF4880,REMINGTON,https://www.mediaworld.it/product/p-988124/remington-sf4880,          2 Lamine - Wet&Dry - Autonomia: 45 min. Striscia Emolliente di Aloe Vera Rifinitore a scomparsa ComfortTrim Astuccio,,82.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/98/81/988124_thumb.jpg,True,Rasoio,3.3000,(13),mediaworld.it,P&G,IT,Search,6,https://www.mediaworld.it/search/Rifinitore?page=2
p-991774,REMINGTON MB350LC,REMINGTON,https://www.mediaworld.it/product/p-991774/remington-mb350lc,"          9 Lunghezze pre-impostate 1,5-18mm Autonomia: 60 min. - Batteria al Litio Rotella per la regolazione del taglio Rifinitore a scomparsa per delineare le linee della barba - Accessorio EDGEStyler",,39.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/99/17/991774_thumb.jpg,True,Regolabarba,,,mediaworld.it,P&G,IT,Search,7,https://www.mediaworld.it/search/Rifinitore?page=2
p-139102,PHILIPS Series 8000 BRE715/00,PHILIPS,https://www.mediaworld.it/product/p-139102/philips-series-8000-bre715-00,          Autonomia: 40 min - Alimentazione: Ricaricabile - Wet&Dry Altri accessori: Testina per rifinire zona bikini Pettine rifinitore per zona bikini - Testina per le zone sensibili - Custodia,,65.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/13/91/139102_thumb.jpg,True,Depilatore,,,mediaworld.it,P&G,IT,Search,8,https://www.mediaworld.it/search/Rifinitore?page=2
p-139081,PHILIPS Series 8000 BRE740/10,PHILIPS,https://www.mediaworld.it/product/p-139081/philips-series-8000-bre740-10,          32 Pinzette epilatrici - 2 Velocità Lavabile - Wet&Dry - Opti-Light Autonomia: 40 min - Ricarica veloce Accessori inclusi:  Testina di rasatura Testina zone sensibili - Testina zona bikini Pettine di rifinitura - Pettine rifinitore zona bikini Lima per pedicure - Spazzolina per pulizia Spazzola esfoliante corpo,,102.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/13/90/139081_thumb.jpg,True,Depilatore,,,mediaworld.it,P&G,IT,Search,9,https://www.mediaworld.it/search/Rifinitore?page=2
p-744266,BRAUN 5140S,BRAUN,https://www.mediaworld.it/product/p-744266/braun-5140s,          Rasoio Ricaricabile - Testina flessibile 8 direzioni - Wet&Dry Stato batteria Led - Autonomia batteria 50 min - Motore AutoSensing - Tempo di ricarica 60 min - Rifinitore di precisione - Tagliabasette estensibile - Ricarica veloce,,119.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/74/42/744266_thumb.jpg,True,Rasoio Ricaricabile,4.5000,(422),mediaworld.it,P&G,IT,Search,10,https://www.mediaworld.it/search/Rifinitore?page=2
p-751946,IMETEC Kit Regolabarba Ducati GK 618 GEARBOX,DUCATI,https://www.mediaworld.it/product/p-751946/imetec-kit-regolabarba-ducati-gk-618-gearbox,"          Regolabarba -  33 Regolazioni di taglio Da 0,6-12 mm - Lame in acciaio inossidabile Autonomia di 60 min. - Lame removibili Rifinitore verticale per naso e orecchie",,31.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/75/19/751946_thumb.jpg,True,Kit Regolabarba Ducati,,,mediaworld.it,P&G,IT,Search,11,https://www.mediaworld.it/search/Rifinitore?page=2
p-990749,BRAUN Silk-épil 9-985,BRAUN,https://www.mediaworld.it/product/p-990749/braun-silk-epil-9-985,          Epilatori - Set bellezza 7 in 1 - Autonomia: 50 min Alimentazione: Ricaricabile - Wet&Dry - Spazzola face extra delicata Cappuccio per il massaggio profondo - Spazzola esfoliazione profonda e delicata Testina radente e cappuccio rifinitore - Cappuccio massaggiante e per il viso Pochette di Bellezza ,,149.99,https://asset.mediaw.it/wcsstore/MMCatalogAssetStore/asset/images/99/07/990749_thumb.jpg,True,Epilatore,5.0000,(1),mediaworld.it,P&G,IT,Search,12,https://www.mediaworld.it/search/Rifinitore?page=2
