sku,title,product_url,description,price,image,rating,reviews,e_retailer,client,market,type,position,listing_url,page
2149057,Braun Silk-épil 1 1170 Epilator,https://www.kruidvat.be/nl/braun-silk-epil-1-1170-epilator/p/2149057,,27.99,https://www.kruidvat.be/medias/prd-front-2149057-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8MjQzOTZ8aW1hZ2UvanBlZ3xoMjAvaGMxLzExODcyMzYzNTc3Mzc0L3ByZC1mcm9udC0yMTQ5MDU3LTFfNjAweDYwMHw1MWZjOWRiNmM0NGZjM2JiZDQ3MjYxNWRjZDAxNTk1NzRkYWFlMzhmNGJmNTVjOWU4OTU1YmQxZjQ1MTc4OTM5,4.2667,15,kruidvat.be,P&G,BE,Search,1,https://www.kruidvat.be/nl/search?q=epilator&text=epilator&searchType=manual,1
4843462,Toppers van TV Epi Smooth Epilator,https://www.kruidvat.be/nl/toppers-van-tv-epi-smooth-epilator/p/4843462,,14.99,https://www.kruidvat.be/medias/prd-front-4843462-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8MTM5MzV8aW1hZ2UvanBlZ3xoYzEvaGZkLzEyMDE5Njk4NzI4OTkwL3ByZC1mcm9udC00ODQzNDYyLTFfNjAweDYwMHw2ODZlZTdkMmZjYzU1NmQ5MzU3NDBkOGJjMzhiMDk5NDQwNmVlMzVhMTRkOGUxNWJhNzc5ZTMzM2MyYjFiNDA2,1.1803,61,kruidvat.be,P&G,BE,Search,2,https://www.kruidvat.be/nl/search?q=epilator&text=epilator&searchType=manual,1
5465230,"Carmen 2-In-1 Satin Set, Ladyshave",https://www.kruidvat.be/nl/carmen-2-in-1-satin-set-ladyshave/p/5465230,,24.99,https://www.kruidvat.be/medias/prd-front-5465230-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8MTczMDN8aW1hZ2UvanBlZ3xoY2QvaGY2LzExODU3NzIxNjg4MDk0L3ByZC1mcm9udC01NDY1MjMwLTFfNjAweDYwMHw2OTVhOGQ4ODhiYTgwODJhNDI1ZjNmMmU3OWUyZjMxZWI2NGZhYTNhOTgzZDZjMGUxZGQ2YWQ0NjUyYzJkMDMw,4.0,1,kruidvat.be,P&G,BE,Search,3,https://www.kruidvat.be/nl/search?q=epilator&text=epilator&searchType=manual,1
4386747,Braun FaceSpa Pro 910 Gezichtsepilator,https://www.kruidvat.be/nl/braun-facespa-pro-910-gezichtsepilator/p/4386747,"wit, zilverkleur",99.99,https://www.kruidvat.be/medias/prd-front-4386747-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8MjIwOTJ8aW1hZ2UvanBlZ3xoNWEvaGJmLzEyMDkwMjk1NjQ4Mjg2L3ByZC1mcm9udC00Mzg2NzQ3LTFfNjAweDYwMHw3NGUzYTEzNTMwNDc2MWVlOGJlMDI3NzJkMGZiMjdjZmZlNGE1Njk5N2M1OWVkZDJlMDYxYzQwNGNiNzdkYzA3,4.381,21,kruidvat.be,P&G,BE,Search,4,https://www.kruidvat.be/nl/search?q=epilator&text=epilator&searchType=manual,1
2196790,Nivea Men Sensitive Scheerschuim,https://www.kruidvat.be/nl/nivea-men-sensitive-scheerschuim/p/2196790,250ml,3.89,https://www.kruidvat.be/medias/prd-front-2196790-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8MTY1OTV8aW1hZ2UvanBlZ3xoOTIvaDA2LzExODcyNDgzNTQxMDIyL3ByZC1mcm9udC0yMTk2NzkwLTFfNjAweDYwMHxiYjU4ZjJhNmVkNWUxOWNmZGQzOTllZmUwZDVkNDk2OWFkZWJjMDUzYjlhZjk2MjJhNjhhZWQzYjAxMWFjZjhi,3.8889,9,kruidvat.be,P&G,BE,Search,1,https://www.kruidvat.be/nl/search?q=scheerschuim&text=scheerschuim&searchType=manual,1
29421,Gillette Scheerschuim voor de Gevoelige Huid,https://www.kruidvat.be/nl/gillette-scheerschuim-voor-de-gevoelige-huid/p/29421,200ml,2.19,https://www.kruidvat.be/medias/prd-front-29421-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8MTc2NzJ8aW1hZ2UvanBlZ3xoYTMvaDZmLzExOTY1OTYwNDU0MTc0L3ByZC1mcm9udC0yOTQyMS0xXzYwMHg2MDB8ZjkxZDBjMDRjNjMyZTVlN2RkMzNhOWJmMDNlNGZhNDdkZGM4ZmQwOTNlNWMwYTgwMGJjMGQ0ZmUxNWE2ZGM2Nw,4.32,25,kruidvat.be,P&G,BE,Search,2,https://www.kruidvat.be/nl/search?q=scheerschuim&text=scheerschuim&searchType=manual,1
20080,Gillette Series Scheerschuim voor de Gevoelige Huid,https://www.kruidvat.be/nl/gillette-series-scheerschuim-voor-de-gevoelige-huid/p/20080,250ml,2.19,https://www.kruidvat.be/medias/prd-front-20080-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8MjA3NzN8aW1hZ2UvanBlZ3xoNmYvaGM1LzExOTY0MTAzNTI0MzgyL3ByZC1mcm9udC0yMDA4MC0xXzYwMHg2MDB8ZjExYTM5MzQ2NDU2ZjllMzNkMDVjYWViMTg3ZjYyYTdhMmJhN2VhMDFjNDU4YmQ0OTg5YTIzNTI2ZDFkMGQ1ZQ,4.3385,65,kruidvat.be,P&G,BE,Search,3,https://www.kruidvat.be/nl/search?q=scheerschuim&text=scheerschuim&searchType=manual,1
25213,Gillette Normale Huid Scheerschuim,https://www.kruidvat.be/nl/gillette-normale-huid-scheerschuim/p/25213,300ml,3.29,https://www.kruidvat.be/medias/prd-front-25213-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8MTg3Mjl8aW1hZ2UvanBlZ3xoMDYvaDA2LzExOTY0MTA2NjA0NTc0L3ByZC1mcm9udC0yNTIxMy0xXzYwMHg2MDB8OTMyYmNlY2E3MjNiNzllNjNhNTg1OGUyNWIxOWRkOWY1NDFkNGI1NzZhNjhjZjA3MjAwNjdhZTBmZDYwNWVkMQ,4.0,3,kruidvat.be,P&G,BE,Search,4,https://www.kruidvat.be/nl/search?q=scheerschuim&text=scheerschuim&searchType=manual,1
4558877,Wilkinson Sword Intuition Variety Navulscheermesjes,https://www.kruidvat.be/nl/wilkinson-sword-intuition-variety-navulscheermesjes/p/4558877,4 stuks,12.99,https://www.kruidvat.be/_ui/addons/kvstorefrontaddon/responsive/common/images/missing_product_nl_BE_300x300.png,3.3333,3,kruidvat.be,P&G,BE,Search,5,https://www.kruidvat.be/nl/search?q=scheerschuim&text=scheerschuim&searchType=manual,1
4038224,Wilkinson Sword Intuition Sensitive Scheermesje,https://www.kruidvat.be/nl/wilkinson-sword-intuition-sensitive-scheermesje/p/4038224,,12.49,https://www.kruidvat.be/medias/prd-front-4038224-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8MzA3OTJ8aW1hZ2UvanBlZ3xoOTUvaDI5LzExOTc3MDQ0NTU3ODU0L3ByZC1mcm9udC00MDM4MjI0LTFfNjAweDYwMHxkYWYxZGRhYjI1NDgxYTlhNmJjN2Y1ZGU4ZmUyMjQ5NGViMjc0NWE4YzczZDRmNzAwMzVlZWYyMDdjY2IwZjEz,4.5,2,kruidvat.be,P&G,BE,Search,6,https://www.kruidvat.be/nl/search?q=scheerschuim&text=scheerschuim&searchType=manual,1
3418416,Gillette Venus ComfortGlide Breeze Scheermesjes,https://www.kruidvat.be/nl/gillette-venus-comfortglide-breeze-scheermesjes/p/3418416,8 stuks,37.99,https://www.kruidvat.be/medias/prd-front-3418416-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NDU5NjJ8aW1hZ2UvanBlZ3xoYzEvaDdkLzExODgyMzQ3OTU0MjA2L3ByZC1mcm9udC0zNDE4NDE2LTFfNjAweDYwMHwxOTk2NzQ2ZWZlZDU1MTkwZjQ2Nzk0ODZmZmJkZWQxYjVmY2MxOGJjYWZlZDEwNTA2NDQyNWIwNjBlZTgxMmJi,4.6938,1816,kruidvat.be,P&G,BE,Search,7,https://www.kruidvat.be/nl/search?q=scheerschuim&text=scheerschuim&searchType=manual,1
3876636,Braun Series 3 ProSkin 3010s Scheerapparaat,https://www.kruidvat.be/nl/braun-series-3-proskin-3010s-scheerapparaat/p/3876636,,99.99,https://www.kruidvat.be/medias/prd-front-3876636-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NDk2OTd8aW1hZ2UvanBlZ3xoNmQvaDViLzEyMDM5NjQ2MDE5NjE0L3ByZC1mcm9udC0zODc2NjM2LTFfNjAweDYwMHw5MzkzNjBiOWZhZjI4YWQ2ODZjZDdmZDM1ZGFjOGYxMjFmZDc0MDJhNDk4NzBlNTA4OWQ5NWU0ZDdkNjY5OTUw,4.0256,39,kruidvat.be,P&G,BE,Search,8,https://www.kruidvat.be/nl/search?q=scheerschuim&text=scheerschuim&searchType=manual,1
5423545,Veet Men Ontharingscrème,https://www.kruidvat.be/nl/veet-men-ontharingscreme/p/5423545,400g,14.70,https://www.kruidvat.be/medias/prd-front-5423545-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NTU5ODN8aW1hZ2UvanBlZ3xoNWEvaDVhLzEyNTAwNzM2MTQ3NDg2L3ByZC1mcm9udC01NDIzNTQ1LTFfNjAweDYwMHwwZTI0MGQ3ZGE3ZTNjMGZkOTZmODRiOTM0NTU5Yjk4ZDYwMjI2ZWViMWEwOWI0YmZmOTNjMzNhYjgyYzVlODE0,,,kruidvat.be,P&G,BE,Search,9,https://www.kruidvat.be/nl/search?q=scheerschuim&text=scheerschuim&searchType=manual,1
4088673,Gillette Venus Satin Care Scheergel voor de Gevoelige Huid,https://www.kruidvat.be/nl/gillette-venus-satin-care-scheergel-voor-de-gevoelige-huid/p/4088673,2 x 200ml,5.19,https://www.kruidvat.be/medias/prd-front-4088673-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8Mzc4MzN8aW1hZ2UvanBlZ3xoZDgvaGUwLzEyMDcwMzQzMDgyMDE0L3ByZC1mcm9udC00MDg4NjczLTFfNjAweDYwMHwxMmY0MGY5OGJlYzg4NmEwZDNlNWQ5MTcwMjZhZmE2Y2Q2ZmMzMjFmM2I0YzJiOGEzMzNkM2Y2N2RhNmUwMTVj,5.0,2,kruidvat.be,P&G,BE,Search,10,https://www.kruidvat.be/nl/search?q=scheerschuim&text=scheerschuim&searchType=manual,1
3532138,Gillette Fusion Scheergel,https://www.kruidvat.be/nl/gillette-fusion-scheergel/p/3532138,2 x 200ml,8.00,https://www.kruidvat.be/medias/prd-front-3532138-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8MTE3OTIyfGltYWdlL2pwZWd8aDY3L2hkOS8xMTg2OTM1OTg5ODY1NC9wcmQtZnJvbnQtMzUzMjEzOC0xXzYwMHg2MDB8OTRiODJiNDIxYjY3MjA3ZDE3ODU1ZjlhZjQ5NjkxZWM0MjljOGFmNTJjM2RmOWNjZWY0ODZhNmI4N2IzYjlmZQ,4.3333,9,kruidvat.be,P&G,BE,Search,11,https://www.kruidvat.be/nl/search?q=scheerschuim&text=scheerschuim&searchType=manual,1
17476,Palmolive For Men Classic Scheercrème,https://www.kruidvat.be/nl/palmolive-for-men-classic-scheercreme/p/17476,100ml,2.49,https://www.kruidvat.be/medias/prd-front-17476-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8Mjg1NTh8aW1hZ2UvanBlZ3xoNDAvaDFmLzExOTY0NDUyNDM4MDQ2L3ByZC1mcm9udC0xNzQ3Ni0xXzYwMHg2MDB8YTZhMjRiZjU0MGNhZWRhMGRhYWJkNDE2N2I2NDdkNzFkZTBkNTY2MWE4MDUyMmM3MjYwOTRhNmVjOWE2MWJiNg,4.8571,7,kruidvat.be,P&G,BE,Search,12,https://www.kruidvat.be/nl/search?q=scheerschuim&text=scheerschuim&searchType=manual,1
5385815,Australian Bodycare,https://www.kruidvat.be/nl/australian-bodycare-/p/5385815,100ml,12.99,https://www.kruidvat.be/_ui/addons/kvstorefrontaddon/responsive/common/images/missing_product_nl_BE_300x300.png,3.5,2,kruidvat.be,P&G,BE,Search,13,https://www.kruidvat.be/nl/search?q=scheerschuim&text=scheerschuim&searchType=manual,1
5385129,Australian Bodycare,https://www.kruidvat.be/nl/australian-bodycare-/p/5385129,100ml,9.99,https://www.kruidvat.be/_ui/addons/kvstorefrontaddon/responsive/common/images/missing_product_nl_BE_300x300.png,4.25,4,kruidvat.be,P&G,BE,Search,14,https://www.kruidvat.be/nl/search?q=scheerschuim&text=scheerschuim&searchType=manual,1
4340372,Gillette Fusion Ultra Hydraterende Gel,https://www.kruidvat.be/nl/gillette-fusion-ultra-hydraterende-gel/p/4340372,200ml,6.69,https://www.kruidvat.be/medias/prd-front-4340372-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8MjEzMDZ8aW1hZ2UvanBlZ3xoNzYvaGNiLzEyMDg0MjgxMjQ1NzI2L3ByZC1mcm9udC00MzQwMzcyLTFfNjAweDYwMHwxNzY2ZjFiNWIwZjAwYmVlMjFhNTExY2QxYzg5NDFkNTZjY2M4MTA0Y2I1ZGUyNmI2MTZiMDlmMGRlMDI1OGFh,5.0,1,kruidvat.be,P&G,BE,Search,15,https://www.kruidvat.be/nl/search?q=scheerschuim&text=scheerschuim&searchType=manual,1
3326625,Gillette Fusion ProGlide 2in1 Hydrating Scheergel,https://www.kruidvat.be/nl/gillette-fusion-proglide-2in1-hydrating-scheergel/p/3326625,200ml,5.49,https://www.kruidvat.be/medias/prd-front-3326625-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8MTk1MzN8aW1hZ2UvanBlZ3xoYzUvaDUyLzExODU0MDExMTcwODQ2L3ByZC1mcm9udC0zMzI2NjI1LTFfNjAweDYwMHxjY2RlNThmOGQyNDFiZGFkZDllZmYyMjI5MmFjYmQwYTIwOTdkMDY1NWY3NTQ3M2YwNTQwMjQ3Yzc4YjU4YTc0,4.125,24,kruidvat.be,P&G,BE,Search,16,https://www.kruidvat.be/nl/search?q=scheerschuim&text=scheerschuim&searchType=manual,1
3326583,Gillette Fusion ProGlide 2in1 Cooling Scheergel,https://www.kruidvat.be/nl/gillette-fusion-proglide-2in1-cooling-scheergel/p/3326583,200ml,5.49,https://www.kruidvat.be/medias/prd-front-3326583-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8MjAwOTZ8aW1hZ2UvanBlZ3xoNjcvaDE1LzExODU0MDE1OTg3NzQyL3ByZC1mcm9udC0zMzI2NTgzLTFfNjAweDYwMHwyOWJmOTJiZDgzYTZlODQ2NTVlYWJlNmFkNGJhZTA3ZGFkMjdiY2E3YmU4OWU3NzFhODZiOWM3MjQyMjRmYjNl,3.0,2,kruidvat.be,P&G,BE,Search,17,https://www.kruidvat.be/nl/search?q=scheerschuim&text=scheerschuim&searchType=manual,1
20085,Gillette Scheergel voor de Normale Huid,https://www.kruidvat.be/nl/gillette-scheergel-voor-de-normale-huid/p/20085,200ml,2.49,https://www.kruidvat.be/medias/prd-front-20085-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8MTY4Mjl8aW1hZ2UvanBlZ3xoZWQvaDdhLzExOTY0MTA3OTgwODMwL3ByZC1mcm9udC0yMDA4NS0xXzYwMHg2MDB8NDc4MjkxMjYzMjMzYTE5YzZjNjBlMTQ5Yjc1M2M3MTMyNzk2ZGM4ZjhkODJkYjViYzQ0MzM4OTAzM2JhNWI5MQ,2.3333,3,kruidvat.be,P&G,BE,Search,18,https://www.kruidvat.be/nl/search?q=scheerschuim&text=scheerschuim&searchType=manual,1
20084,Gillette Scheergel voor de Gevoelige Huid,https://www.kruidvat.be/nl/gillette-scheergel-voor-de-gevoelige-huid/p/20084,200ml,2.39,https://www.kruidvat.be/medias/prd-front-20084-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NDAyNTh8aW1hZ2UvanBlZ3xoNGIvaGFlLzEyMzQxMTY3MDk1ODM4L3ByZC1mcm9udC0yMDA4NC0xXzYwMHg2MDB8MzA3NWNjZTlhMzQzNWNjMDM5OGExMWRlZjhhM2ZiMTQzMjNiZGI1ZjQ4YzFkMjI0ODA5NjQ3OTQ4NGVkYTkyZQ,4.4,10,kruidvat.be,P&G,BE,Search,19,https://www.kruidvat.be/nl/search?q=scheerschuim&text=scheerschuim&searchType=manual,1
1816200,Gillette Venus Satin Care Scheergel voor een Droge Huid,https://www.kruidvat.be/nl/gillette-venus-satin-care-scheergel-voor-een-droge-huid/p/1816200,200ml,3.89,https://www.kruidvat.be/medias/prd-front-1816200-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8MTgxNzV8aW1hZ2UvanBlZ3xoZGIvaDEwLzExODcwNTUxMjQ0ODMwL3ByZC1mcm9udC0xODE2MjAwLTFfNjAweDYwMHxkM2FiMzc2Mzc4OTlmMGQwMGI3M2VjZWI5MDMwMjg3NzQxZTYyMGU2ZDllYWE4YzA2N2E2ZmE2NTI3ZjMzNTFk,5.0,2,kruidvat.be,P&G,BE,Search,20,https://www.kruidvat.be/nl/search?q=scheerschuim&text=scheerschuim&searchType=manual,1
4713822,Pampers Aqua Pure Babydoekjes,https://www.kruidvat.be/nl/pampers-aqua-pure-babydoekjes/p/4713822,48 stuks,3.09,https://www.kruidvat.be/medias/prd-front-4713822-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NDgzNjV8aW1hZ2UvanBlZ3xoNGMvaDkwLzExODY4OTk5ODQzODcwL3ByZC1mcm9udC00NzEzODIyLTFfNjAweDYwMHxhMDYwMmRjYjhlMTQ5OTc3YjM4MDA0MzM2Zjc1NjdkMDE1ZWQxMzU2ZWYzNTAwZTU0ZmU3MDkzNWMzMTFkNmE3,4.7821,78,kruidvat.be,P&G,BE,Search,1,https://www.kruidvat.be/nl/search?q=babydoekjes&text=babydoekjes&searchType=manual,1
4945361,Pampers Aqua Pure Babydoekjes,https://www.kruidvat.be/nl/pampers-aqua-pure-babydoekjes/p/4945361,9 x 48 stuks,24.99,https://www.kruidvat.be/medias/prd-front-4945361-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NjUwMTV8aW1hZ2UvanBlZ3xoZjYvaDkxLzExODY4OTk3NTUwMTEwL3ByZC1mcm9udC00OTQ1MzYxLTFfNjAweDYwMHw0ODIyMWZjYTM0M2RlZWJkY2E1YTEyNjQxOTU4ZDRlMmI0NjJjMDg2ZDVlZTAxZTgyOWMwYWMwNjZhOTc3MDg4,4.7879,33,kruidvat.be,P&G,BE,Search,2,https://www.kruidvat.be/nl/search?q=babydoekjes&text=babydoekjes&searchType=manual,1
5128649,Pampers Aqua Pure Babydoekjes,https://www.kruidvat.be/nl/pampers-aqua-pure-babydoekjes/p/5128649,18 x 48 stuks,50.19,https://www.kruidvat.be/medias/prd-front-5128649-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NzgzODd8aW1hZ2UvanBlZ3xoOTkvaDRmLzExODY4OTk1MTI1Mjc4L3ByZC1mcm9udC01MTI4NjQ5LTFfNjAweDYwMHw0YTQ5YjIwMzJkNzljNTdlMjdlOGI3MjdkYjhmOWJhYjc2OTExYWNkNjQ2MTY3ZjcwOThlNmY5NzJiYTgwNGE1,4.7701,87,kruidvat.be,P&G,BE,Search,3,https://www.kruidvat.be/nl/search?q=babydoekjes&text=babydoekjes&searchType=manual,1
5313477,Pampers Pure Coconut Babydoekjes,https://www.kruidvat.be/nl/pampers-pure-coconut-babydoekjes/p/5313477,18 x 42 stuks,51.49,https://www.kruidvat.be/medias/prd-front-5313477-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NzIyMDR8aW1hZ2UvanBlZ3xoOTIvaGM3LzEyMzA4NzM5NDI0Mjg2L3ByZC1mcm9udC01MzEzNDc3LTFfNjAweDYwMHwxYWVhZjhiZTRjMzU0ZTAyZGM1ZWYyMmFjOTEwMDA4YjA5YmZiYWJjZDZkNThmZDc5MjJkYWY4MWI4NmM4ZjM3,4.7674,43,kruidvat.be,P&G,BE,Search,4,https://www.kruidvat.be/nl/search?q=babydoekjes&text=babydoekjes&searchType=manual,1
5500356,Huggies Natural Babydoekjes,https://www.kruidvat.be/nl/huggies-natural-babydoekjes/p/5500356,48 stuks,2.79,https://www.kruidvat.be/medias/prd-front-5500356-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8ODEwNTR8aW1hZ2UvanBlZ3xoOWQvaDI5LzEyMDI0MzkwNjgwNjA2L3ByZC1mcm9udC01NTAwMzU2LTFfNjAweDYwMHwzYzU1ZTM0YTcwMDg1YjQ4ZjQ1NTEyZGFjYzI2NmJjZjg1MzliNjJmMjRlZDdmYTJlNmQ5ODU5NDk3YzhhZWM1,5.0,1,kruidvat.be,P&G,BE,Search,5,https://www.kruidvat.be/nl/search?q=babydoekjes&text=babydoekjes&searchType=manual,1
5523904,Naïf Babydoekjes,https://www.kruidvat.be/nl/naif-babydoekjes/p/5523904,8 x 54 stuks,27.49,https://www.kruidvat.be/medias/prd-front-5523904-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NDQxMjZ8aW1hZ2UvanBlZ3xoYWIvaGJlLzExOTA4NTIyNDEwMDE0L3ByZC1mcm9udC01NTIzOTA0LTFfNjAweDYwMHw1YzNlNmJhMjY5NTA4ZTA1YTlmZjcxN2EwYmU3NGNiMWQ0Mjk5NWU1ZTMyZWNiMDBkYmZmNGRiOTM1NGU5ZDE0,,,kruidvat.be,P&G,BE,Search,6,https://www.kruidvat.be/nl/search?q=babydoekjes&text=babydoekjes&searchType=manual,1
5516631,Naïf Babydoekjes,https://www.kruidvat.be/nl/naif-babydoekjes/p/5516631,54 stuks,3.49,https://www.kruidvat.be/medias/prd-front-5516631-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NDIwNTl8aW1hZ2UvanBlZ3xoMDEvaGJlLzExOTA5MDU5NzcyNDQ2L3ByZC1mcm9udC01NTE2NjMxLTFfNjAweDYwMHxiOGEzMGRkOTYyZWJjNWExZTkxMmJiNmIwNGMyNGUzYWYwN2U4OGI5MWZiZjE1ZGYwMjY4ZTg1NmI4NTk2NDYw,,,kruidvat.be,P&G,BE,Search,7,https://www.kruidvat.be/nl/search?q=babydoekjes&text=babydoekjes&searchType=manual,1
5516624,Naïf Babydoekjes,https://www.kruidvat.be/nl/naif-babydoekjes/p/5516624,3 x 54 stuks,10.49,https://www.kruidvat.be/medias/prd-front-5516624-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NDY5MjJ8aW1hZ2UvanBlZ3xoMWIvaGNiLzExOTA4OTUzODk5MDM4L3ByZC1mcm9udC01NTE2NjI0LTFfNjAweDYwMHw1NGRmOGRjMzBiOWM1OTQ2NjZhODE1NGU0ZjZhNjY2Yjc2N2Y3MGNkYjU4Y2RhOTJkODJmMTU1OGUwMjQ2ODUz,,,kruidvat.be,P&G,BE,Search,8,https://www.kruidvat.be/nl/search?q=babydoekjes&text=babydoekjes&searchType=manual,1
5516610,Naïf Babydoekjes,https://www.kruidvat.be/nl/naif-babydoekjes/p/5516610,16 x 54 stuks,55.84,https://www.kruidvat.be/medias/prd-front-5516610-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NDUwMTF8aW1hZ2UvanBlZ3xoZjQvaGEyLzEyMDMxOTg4MDA2OTQyL3ByZC1mcm9udC01NTE2NjEwLTFfNjAweDYwMHw0YjY4YjIyMWExNmNlNGY2YmY2ODkyNjNjMzZkNzY5YWQ2NjdjNjhjNmJlYWJiNTc0Njg2ZmE0MzA1YmQzOGVj,5.0,1,kruidvat.be,P&G,BE,Search,9,https://www.kruidvat.be/nl/search?q=babydoekjes&text=babydoekjes&searchType=manual,1
5488939,Huggies Natural Care Babydoekjes,https://www.kruidvat.be/nl/huggies-natural-care-babydoekjes/p/5488939,8 x 48 stuks,7.50,https://www.kruidvat.be/medias/prd-front-5488939-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8MTE3NzgzfGltYWdlL2pwZWd8aDYxL2g0MS8xMjAyMTA4MDA2NDAzMC9wcmQtZnJvbnQtNTQ4ODkzOS0xXzYwMHg2MDB8NmJkMjhhZWFlZDBlZjIxMTEyY2JiNDA1MzRjOTU5YjYyZDViMzc4Y2VjMTZkMzJhODczM2EyYjBkYWY2NmZiOA,,,kruidvat.be,P&G,BE,Search,10,https://www.kruidvat.be/nl/search?q=babydoekjes&text=babydoekjes&searchType=manual,1
5567192,Pampers Harmonie Aqua Babydoekjes,https://www.kruidvat.be/nl/pampers-harmonie-aqua-babydoekjes/p/5567192,15 x 48 stuks,45.82,https://www.kruidvat.be/medias/prd-front-5567192-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NzYxNzN8aW1hZ2UvanBlZ3xoYjEvaGMxLzEyNTY2ODU1ODExMTAyL3ByZC1mcm9udC01NTY3MTkyLTFfNjAweDYwMHw4NzgzYjAyMzQ2M2M4OTA5NWUzMzNmMDdmN2JhZTU4NWQ2ZTkwN2NlOGNhYjNjNDBmNGI2Mjk1ODgxMzg4NmUy,,,kruidvat.be,P&G,BE,Search,11,https://www.kruidvat.be/nl/search?q=babydoekjes&text=babydoekjes&searchType=manual,1
5567199,Pampers Harmonie Aqua Babydoekjes,https://www.kruidvat.be/nl/pampers-harmonie-aqua-babydoekjes/p/5567199,48 stuks,3.29,https://www.kruidvat.be/medias/prd-front-5567199-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NTA1Mjh8aW1hZ2UvanBlZ3xoMWYvaDI1LzEyNTY3MjA1ODM4ODc4L3ByZC1mcm9udC01NTY3MTk5LTFfNjAweDYwMHxjYzliYjZmMDdhNmMwY2I4NmNiZjI5ODU1NDE5MjQxZjVkODkzNzY1NzJjMGI1NGVkMWNjZDk0YThmNDQ3ZGM5,,,kruidvat.be,P&G,BE,Search,12,https://www.kruidvat.be/nl/search?q=babydoekjes&text=babydoekjes&searchType=manual,1
5478565,Pampers Aqua Pure Babydoekjes,https://www.kruidvat.be/nl/pampers-aqua-pure-babydoekjes/p/5478565,3 x 48 stuks,5.99,https://www.kruidvat.be/medias/prd-front-5478565-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NDk1OTB8aW1hZ2UvanBlZ3xoMGIvaGViLzEyNTM1NjI1NzQ0NDE0L3ByZC1mcm9udC01NDc4NTY1LTFfNjAweDYwMHw0ZDkwYTEzMjI1OWEwZmUzMmYyMGQxOWUwMDc2MjI4Njg1NDhlMWQ3NTJmZmQ5NGNjY2FkYzdlOTJjZDhjYTgw,4.4286,21,kruidvat.be,P&G,BE,Search,13,https://www.kruidvat.be/nl/search?q=babydoekjes&text=babydoekjes&searchType=manual,1
5478558,Pampers Sensitive Babydoekjes,https://www.kruidvat.be/nl/pampers-sensitive-babydoekjes/p/5478558,3 x 52 stuks,4.99,https://www.kruidvat.be/medias/prd-front-5478558-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NTIxODN8aW1hZ2UvanBlZ3xoMjEvaGY0LzEyNTM2NzY5NzA4MDYyL3ByZC1mcm9udC01NDc4NTU4LTFfNjAweDYwMHw1NjkzZTQ5MWJhNzA2NjIyMWZlOGJhMzM5YjMwMTg4MzQxNjM2NWMyZDc3Y2I0Nzk2NTIyOTc0NDgzYjE1Mjdl,4.6333,60,kruidvat.be,P&G,BE,Search,14,https://www.kruidvat.be/nl/search?q=babydoekjes&text=babydoekjes&searchType=manual,1
