sku,title,product_url,bullet_points,price,image,in_stock,rating,reviews,e_retailer,client,market,type,position,listing_url,page
BT752015,Philips Series 7000 skäggtrimmer BT7520/15,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/BT752015/philips-series-7000-skaggtrimmer-bt752015,"['100 min batteritid', '20 länginställningar', 'LED-display, precisionstrimmer']",999,https://www.elgiganten.se/image/dv_web_D180001002180839/BT752015/philips-series-7000-skaeggtrimmer-bt752015.jpg?$digital220x220$,False,"3,7",211,elgiganten.se,P&G,SE,Search,19,https://www.elgiganten.se/search?SearchTerm=sk%C3%A4ggtrimmer&search=&searchResultTab=,1
160828,Remington Style Series B4 skäggtrimmer 43261560100,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/160828/remington-style-series-b4-skaggtrimmer-43261560100,"['40 minuters batteritid', 'Självslipande blad', '17 längdinställningar']",399,https://www.elgiganten.se/image/dv_web_D180001002547763/160828/remington-style-series-b4-skaggtrimmer-43261560100.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,20,https://www.elgiganten.se/search?SearchTerm=sk%C3%A4ggtrimmer&search=&searchResultTab=,1
REMMB4200,Remington Endurance skäggtrimmer MB4200,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/REMMB4200/remington-endurance-skaggtrimmer-mb4200,"['90 minuter användningstid', 'Lång hållbarhet och prestanda', 'Turbo-funktion, snabbladdningsfunktion']",549,https://www.elgiganten.se/image/dv_web_D18000100268163/REMMB4200/remington-endurance-skaggtrimmer-mb4200.jpg?$digital220x220$,True,1,1,elgiganten.se,P&G,SE,Search,21,https://www.elgiganten.se/search?SearchTerm=sk%C3%A4ggtrimmer&search=&searchResultTab=,1
300701,Philips OneBlade Pro skäggtrimmer QP653015,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/300701/philips-oneblade-pro-skaggtrimmer-qp653015,"['3-i-1-apparat,90 min användningstid', 'OneBlade-teknologi', 'Vattentät, 12 längder']",749,https://www.elgiganten.se/image/dv_web_D180001002740983/300701/philips-oneblade-pro-skaggtrimmer-qp653015.jpg?$digital220x220$,True,"4,4",103,elgiganten.se,P&G,SE,Search,22,https://www.elgiganten.se/search?SearchTerm=sk%C3%A4ggtrimmer&search=&searchResultTab=,1
53148,Philips 9000 Prestige skäggtrimmer BT981015,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/53148/philips-9000-prestige-skaggtrimmer-bt981015,"['120 min användningstid', 'SteelPrecision, PowerAdapt Sensor', 'Metallblad, vattentät']",1 295,https://www.elgiganten.se/image/dv_web_D180001002426730/53148/philips-9000-prestige-skaeggtrimmer-bt981015.jpg?$digital220x220$,False,"4,4",104,elgiganten.se,P&G,SE,Search,23,https://www.elgiganten.se/search?SearchTerm=sk%C3%A4ggtrimmer&search=&searchResultTab=,1
MB070,Remington DuraBlade Pro skäggtrimmer MB070,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/MB070/remington-durablade-pro-skaggtrimmer-mb070,"['60 minuter trådlös användning', 'Hållbara, långvariga blad', '4 stubbkammar, detaljerad trimmer']",499,https://www.elgiganten.se/image/dv_web_D18000100266525/MB070/remington-durablade-pro-skaggtrimmer-mb070.jpg?$digital220x220$,True,5,3,elgiganten.se,P&G,SE,Search,24,https://www.elgiganten.se/search?SearchTerm=sk%C3%A4ggtrimmer&search=&searchResultTab=,1
GIL462933,Gillette Mach3 rakblad 462933 5-pack,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/rakhyvlar-och-rakblad/GIL462933/gillette-mach3-rakblad-462933-5-pack,"['5 starka och skarpa blad', '15 rakningar per blad', 'Kompatibel med Mach3 rakhyvlar']",149,https://www.elgiganten.se/image/dv_web_D180001002829014/GIL462933/gillette-mach3-rakblad-462933-5-pack.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,1,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
19401,Gillette Mach3 rakblad 8-pack 462834,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/rakhyvlar-och-rakblad/19401/gillette-mach3-rakblad-8-pack-462834,"['8-pack', '15 rakningar per blad', 'Glidremsa']",169,https://www.elgiganten.se/image/dv_web_D180001002829501/19401/gillette-mach3-rakblad-8-pack-462834.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,2,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
47977,Philips OneBlade rakblad ersättning QP610/50,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/rakhyvlar-och-rakblad/47977/philips-oneblade-rakblad-ersattning-qp61050,"['1 ersättingsblad', 'För Philips OneBlade', 'Latt att fästa']",299,https://www.elgiganten.se/image/dv_web_D180001002315598/47977/philips-oneblade-rakblad-ersattning-qp61050.jpg?$digital220x220$,False,"4,5",45,elgiganten.se,P&G,SE,Search,3,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
GIL851294,Gillette Fusion5 rakblad 851294 4-pack,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/rakhyvlar-och-rakblad/GIL851294/gillette-fusion5-rakblad-851294-4-pack,"['4-pack rakblad', '5 blad per rakblad', 'Trimmer']",179,https://www.elgiganten.se/image/dv_web_D180001002829490/GIL851294/gillette-fusion5-rakblad-851294-4-pack.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,4,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
19400,Gillette Fusion5 rakblad 12-pack 469383,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/rakhyvlar-och-rakblad/19400/gillette-fusion5-rakblad-12-pack-469383,"['12-pack', '5 antifriktionsblad', 'Glidremsa']",399,https://www.elgiganten.se/image/dv_web_D180001002205391/19400/gillette-fusion5-rakblad-12-pack-469383.jpg?$digital220x220$,False,"3,3",3,elgiganten.se,P&G,SE,Search,5,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
GIL851324,Gillette Fusion Rakblad GIL851324,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/rakhyvlar-och-rakblad/GIL851324/gillette-fusion-rakblad-gil851324,"['8 nya rakblad', '5 bladsteknik', 'Precision trimmer']",315,https://www.elgiganten.se/image/dv_web_D180001002829476/GIL851324/gillette-fusion-rakblad-gil851324.jpg?$digital220x220$,True,"4,4",445,elgiganten.se,P&G,SE,Search,6,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
350680,Gillette Fusion5 rakblad 582587,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/rakhyvlar-och-rakblad/350680/gillette-fusion5-rakblad-582587,"['12 rakblad', '5 friktionfria blad', 'Precisionstrimmer']",399,https://www.elgiganten.se/image/dv_web_D180001002820153/350680/gillette-fusion5-rakblad-582587.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,7,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
GIL401291,Gillette Venus Swirl rakblad 401291,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/rakhyvlar-och-rakblad/GIL401291/gillette-venus-swirl-rakblad-401291,"['3 pack', '5 följsamma blad', 'MoistureGlide serum']",229,https://www.elgiganten.se/image/dv_web_D180001002829294/GIL401291/gillette-venus-swirl-rakblad-401291.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,8,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
350688,Gillette Venus Smooth rakblad 580026,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/rakhyvlar-och-rakblad/350688/gillette-venus-smooth-rakblad-580026,"['12 rakblad', '3 hudnära rakblad', 'Komfortkudde']",399,https://www.elgiganten.se/image/dv_web_D180001002817149/350688/gillette-venus-smooth-rakblad-580026.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,9,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
GIL263844,Gillette Fusion5 ProGlide rakblad 263844,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/rakhyvlar-och-rakblad/GIL263844/gillette-fusion5-proglide-rakblad-263844,"['Praktiskt 4-pack', '5 friktionsfria blad', 'För Gillette Fusion5 ProGlide rakhyvel']",179,https://www.elgiganten.se/image/dv_web_D180001002829492/GIL263844/gillette-fusion5-proglide-rakblad-263844.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,10,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
219437,Rakblad till Gillette Venus 4-Pack,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/219437/rakblad-till-gillette-venus-4-pack,[],99,https://www.elgiganten.se/image/dv_web_D180001002519710/219437/rakblad-till-gillette-venus-4-pack.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,11,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
184836,Multipack DE Rakblad (Derby/Shark/Super-max/Astra),https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/184836/multipack-de-rakblad-derbysharksuper-maxastra,[],59,https://www.elgiganten.se/image/dv_web_D180001002460348/184836/multipack-de-rakblad-derbysharksuper-maxastra.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,12,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
59541,4-pack kompatibla rakblad till Gillette Venus,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/rakhyvlar-och-rakblad/59541/4-pack-kompatibla-rakblad-till-gillette-venus,[],89,https://www.elgiganten.se/image/dv_web_D180001002286524/59541/4-pack-kompatibla-rakblad-till-gillette-venus.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,13,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
56252,4-pack kompatibla rakblad till Gillette Fusion,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/rakhyvlar-och-rakblad/56252/4-pack-kompatibla-rakblad-till-gillette-fusion,[],109,https://www.elgiganten.se/image/dv_web_D180001002289034/56252/4-pack-kompatibla-rakblad-till-gillette-fusion.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,14,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
55554,Gillette Mach3 Rakblad 4-pack,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/rakhyvlar-och-rakblad/55554/gillette-mach3-rakblad-4-pack,[],109,https://www.elgiganten.se/image/dv_web_D180001002287276/55554/gillette-mach3-rakblad-4-pack.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,15,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
146564,Gillette Mach3 Turbo Rakblad 4-pack,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/rakhyvlar-och-rakblad/146564/gillette-mach3-turbo-rakblad-4-pack,[],129,https://www.elgiganten.se/image/dv_web_D180001002407964/146564/gillette-mach3-turbo-rakblad-4-pack.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,16,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
184573,Feather New Hi-Stainless Rakblad 10-pack,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/184573/feather-new-hi-stainless-rakblad-10-pack,[],59,https://www.elgiganten.se/image/dv_web_D180001002460363/184573/feather-new-hi-stainless-rakblad-10-pack.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,17,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
228450,Super-Max Blue Diamond Titanium Coated Rakblad 10-pack,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/228450/super-max-blue-diamond-titanium-coated-rakblad-10-pack,[],39,https://www.elgiganten.se/image/dv_web_D180001002545054/228450/super-max-blue-diamond-titanium-coated-rakblad-10-pack.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,18,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
146563,Gillette Mach3 Rakhyvel + 1 Rakblad,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/rakhyvlar-och-rakblad/146563/gillette-mach3-rakhyvel-1-rakblad,[],79,https://www.elgiganten.se/image/dv_web_D180001002371402/146563/gillette-mach3-rakhyvel-1-rakblad.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,19,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
QP22050,OneBlade QP220/50 ersättningsrakblad 2-pack,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/rakhyvlar-och-rakblad/QP22050/oneblade-qp22050-ersattningsrakblad-2-pack,"['En helt ny teknik inom rakning', 'Passar på OneBlade och Oneblade Pro', 'Rakbladen håller i upp till 4 månader']",299,https://www.elgiganten.se/image/dv_web_D18000100282049/QP22050/oneblade-qp22050-ersattningsrakblad-2-pack.jpg?$digital220x220$,False,"3,4",99,elgiganten.se,P&G,SE,Search,20,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
172281,Gillette Mach3 12-pack,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/rakhyvlar-och-rakblad/172281/gillette-mach3-12-pack,[],269,https://www.elgiganten.se/image/dv_web_D180001002443794/172281/gillette-mach3-12-pack.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,21,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
165663,Gillette Mach3 8-pack,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/rakhyvlar-och-rakblad/165663/gillette-mach3-8-pack,[],169,https://www.elgiganten.se/image/dv_web_D180001002431262/165663/gillette-mach3-8-pack.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,22,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
165680,Gillette Fusion Power 4-pack,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/rakhyvlar-och-rakblad/165680/gillette-fusion-power-4-pack,[],199,https://www.elgiganten.se/image/dv_web_D180001002431256/165680/gillette-fusion-power-4-pack.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,23,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
222986,Skäggtrimmer mt 6340,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/222986/skaggtrimmer-mt-6340,[],329,https://www.elgiganten.se/image/dv_web_D180001002525249/222986/skaggtrimmer-mt-6340.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,24,https://www.elgiganten.se/search?SearchTerm=rakblad&search=&searchResultTab=,1
195006,Oral B iO Series 9S eltandborste IO9BK (svart),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/195006/oral-b-io-series-9s-eltandborste-io9bk-svart,"['3D Teeth Tracking-teknologi', 'Tryckkontroll', 'Timer, LED-skärm']",2 344,https://www.elgiganten.se/image/dv_web_D180001002490918/195006/oral-b-io-series-9s-eltandborste-io9bk-svart.jpg?$digital220x220$,True,"4,8",151,elgiganten.se,P&G,SE,Search,1,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
D100VITAL,Oral-B Vitality 100 eltandborste,https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/D100VITAL/oral-b-vitality-100-eltandborste,"['2D-teknik', '20 min batteritid', 'Timer, trycksensor']",179,https://www.elgiganten.se/image/dv_web_D180001002410573/D100VITAL/oral-b-vitality-100-eltandborste.jpg?$digital220x220$,False,"3,5",4,elgiganten.se,P&G,SE,Search,2,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
181401,Jordan TBT-200GY Jordan Smile eltandborste (grå),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/181401/jordan-tbt-200gy-jordan-smile-eltandborste-gra,"['Trycksensor, 2 hastigheter', '80 minuters användningstid', 'Utbytbara huvuden, resefodral']",399,https://www.elgiganten.se/image/dv_web_D180001002461791/181401/jordan-tbt-200gy-jordan-smile-eltandborste-gra.jpg?$digital220x220$,True,5,2,elgiganten.se,P&G,SE,Search,3,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
47916,Oral-B Vitality 100 Kids Frozen eltandborste,https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/47916/oral-b-vitality-100-kids-frozen-eltandborste,"['2D-teknik', '30 min användningstid', 'Timer, barnvänligt känsligt läge']",199,https://www.elgiganten.se/image/dv_web_D180001002412028/47916/oral-b-vitality-100-kids-frozen-eltandborste.jpg?$digital220x220$,True,"4,2",20,elgiganten.se,P&G,SE,Search,4,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
195010,Oral B iO Series 9S eltandborste IO9RQ (rosé),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/195010/oral-b-io-series-9s-eltandborste-io9rq-rose,"['3D Teeth Tracking-teknologi', 'Tryckkontroll', 'Timer, LED-skärm']",2 344,https://www.elgiganten.se/image/dv_web_D180001002490907/195010/oral-b-io-series-9s-eltandborste-io9rq-rose.jpg?$digital220x220$,True,"4,7",120,elgiganten.se,P&G,SE,Search,5,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
352607,Oral-B Genius X Black TC eltandborste 396949 (svart),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/352607/oral-b-genius-x-black-tc-eltandborste-396949-svart,"['Förbättra munhälsan på 6-8 veckor', 'Artificiell intelligens', 'Trycksensor']",1 499,https://www.elgiganten.se/image/dv_web_D180001002874136/352607/oral-b-genius-x-black-tc-eltandborste-396949-svart.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,6,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
335630,Oral-B Pro3 3400N elektrisk tandborste 291053 (svart),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/335630/oral-b-pro3-3400n-elektrisk-tandborste-291053-svart,"['60 min batteritid', '360° trycksensor', '3 borstlägen, timer']",499,https://www.elgiganten.se/image/dv_web_D180001002784644/335630/oral-b-pro3-3400n-elektrisk-tandborste-291053-svart.jpg?$digital220x220$,True,"4,3",18,elgiganten.se,P&G,SE,Search,7,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
195007,Oral B iO Series 8S eltandborste IO8BK (svart),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/195007/oral-b-io-series-8s-eltandborste-io8bk-svart,"['6 borstlägen', 'AI-kontroll', 'LED-skärm, Timer']",1 790,https://www.elgiganten.se/image/dv_web_D180001002490920/195007/oral-b-io-series-8s-eltandborste-io8bk-svart.jpg?$digital220x220$,True,"4,7",148,elgiganten.se,P&G,SE,Search,8,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
47525,Oral-B Vitality 100 electric Kids StarWars eltandborste,https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/47525/oral-b-vitality-100-electric-kids-starwars-eltandborste,"['2D-teknik', '30 minuters användningstid', 'Timer, barnvänligt känsligt läge']",199,https://www.elgiganten.se/image/dv_web_D180001002458175/47525/oral-b-vitality-100-electric-kids-starwars-eltandborste.jpg?$digital220x220$,False,"4,2",46,elgiganten.se,P&G,SE,Search,9,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
203506,Oral-B Pro 1 750 eltandborste gåvoset 319399 (svart),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/203506/oral-b-pro-1-750-eltandborste-gavoset-319399-svart,"['3D-teknologi', '28 800 rörelser per minut', 'Timer, resefodral']",399,https://www.elgiganten.se/image/dv_web_D180001002492169/203506/oral-b-pro-1-750-eltandborste-gavoset-319399-svart.jpg?$digital220x220$,True,"4,7",6,elgiganten.se,P&G,SE,Search,10,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
165376,Oral-B Genius X elektrisk tandborste Double Body specialutgåva 20900,https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/165376/oral-b-genius-x-elektrisk-tandborste-double-body-specialutgava-20900,"['3D-system, 6-rengöringslägen', '56 minuters borstning per laddning', 'AI, 360 SmartRing, 2 tandborstar']",2 449,https://www.elgiganten.se/image/dv_web_D180001002438272/165376/oral-b-genius-x-elektrisk-tandborste-double-body-specialutgava-20900.jpg?$digital220x220$,False,"4,5",72,elgiganten.se,P&G,SE,Search,11,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
181398,Jordan TBT-200P Jordan Smile eltandborste (rosa),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/181398/jordan-tbt-200p-jordan-smile-eltandborste-rosa,"['Trycksensor, 2 hastigheter', '80 minuters användningstid', 'Utbytbara huvuden, resefodral']",399,https://www.elgiganten.se/image/dv_web_D180001002461833/181398/jordan-tbt-200p-jordan-smile-eltandborste-rosa.jpg?$digital220x220$,False,,,elgiganten.se,P&G,SE,Search,12,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
203494,Oral-B Vitality 100 Kids Frozen eltandborste gåvoset 309512,https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/203494/oral-b-vitality-100-kids-frozen-eltandborste-gavoset-309512,"['2D-teknik', '30 min batteritid', 'Timer, barnvänligt känsligt läge']",199,https://www.elgiganten.se/image/dv_web_D180001002510084/203494/oral-b-vitality-100-kids-frozen-eltandborste-gavoset-309512.jpg?$digital220x220$,False,5,1,elgiganten.se,P&G,SE,Search,13,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
203508,Oral-B Pro 1 750 eltandborste gåvoset 319399 (vit),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/203508/oral-b-pro-1-750-eltandborste-gavoset-319399-vit,"['3D-teknologi', '28 800 rörelser per minut', 'Timer, resefodral']",399,https://www.elgiganten.se/image/dv_web_D180001002492172/203508/oral-b-pro-1-750-eltandborste-gavoset-319399-vit.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,14,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
335666,Philips Sonicare 3100 eltandborste HX367114,https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/335666/philips-sonicare-3100-eltandborste-hx367114,"['Tar bort 3 gånger mer plack', 'QuadPacer, SmarTimer', 'Trycksensor']",549,https://www.elgiganten.se/image/dv_web_D180001002847086/335666/philips-sonicare-3100-eltandborste-hx367114.jpg?$digital220x220$,True,"4,8",43,elgiganten.se,P&G,SE,Search,15,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
335639,Oral-B Pro3 3900N elektrisk tandborste duo pack 291503 (svart/vit),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/335639/oral-b-pro3-3900n-elektrisk-tandborste-duo-pack-291503-svartvit,"['60 min batteritid', '360° trycksensor', '3 borstlägen, timer']",899,https://www.elgiganten.se/image/dv_web_D180001002784570/335639/oral-b-pro3-3900n-elektrisk-tandborste-duo-pack-291503-svartvit.jpg?$digital220x220$,True,"3,8",5,elgiganten.se,P&G,SE,Search,16,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
335662,Philips Sonicare ProtectiveClean 4500 eltandborste HX683053,https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/335662/philips-sonicare-protectiveclean-4500-eltandborste-hx683053,"['2 borstlägen', 'BrushSync-teknologi', 'Trycksensor']",1 199,https://www.elgiganten.se/image/dv_web_D180001002784632/335662/philips-sonicare-protectiveclean-4500-eltandborste-hx683053.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,17,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
195004,Oral B iO Series 9S eltandborste IO9WH (vit),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/195004/oral-b-io-series-9s-eltandborste-io9wh-vit,"['3D Teeth Tracking-teknologi', 'Tryckkontroll', 'Timer, LED-skärm']",2 344,https://www.elgiganten.se/image/dv_web_D180001002490966/195004/oral-b-io-series-9s-eltandborste-io9wh-vit.jpg?$digital220x220$,True,"4,7",83,elgiganten.se,P&G,SE,Search,18,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
350674,Oral-B Pro 2 eltandborste PRO 2900 (svart/vit),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/350674/oral-b-pro-2-eltandborste-pro-2900-svartvit,"['Tar bort 100% mer plack', 'Användartid 60 min, 2 lägen', 'Tryckkontroll, timer']",789,https://www.elgiganten.se/image/dv_web_D180001002826317/350674/oral-b-pro-2-eltandborste-pro-2900-svartvit.jpg?$digital220x220$,False,"4,2",5,elgiganten.se,P&G,SE,Search,19,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
335631,Oral-B Pro3 3400N elektrisk tandborste 291077 (rosa),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/335631/oral-b-pro3-3400n-elektrisk-tandborste-291077-rosa,"['60 min batteritid', '360° trycksensor', '3 borstlägen, timer']",499,https://www.elgiganten.se/image/dv_web_D180001002784610/335631/oral-b-pro3-3400n-elektrisk-tandborste-291077-rosa.jpg?$digital220x220$,False,"4,3",6,elgiganten.se,P&G,SE,Search,20,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
47918,Oral-B Genius X elektrisk tandborste 20400N (svart),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/47918/oral-b-genius-x-elektrisk-tandborste-20400n-svart,"['3D-system, 6 rengöringslägen', '56 min. drift per laddning', 'AI, 360 SmartRing']",1 849,https://www.elgiganten.se/image/dv_web_D180001002412029/47918/oral-b-genius-x-elektrisk-tandborste-20400n-svart.jpg?$digital220x220$,True,"4,6",105,elgiganten.se,P&G,SE,Search,21,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
47919,Oral-B Pro-2 2400N eltandborste (svart),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/47919/oral-b-pro-2-2400n-eltandborste-svart,"['56 min batteritid', '48 800 rörelser per minut', '2 borstlägen, tryckkontroll']",449,https://www.elgiganten.se/image/dv_web_D180001002412112/47919/oral-b-pro-2-2400n-eltandborste-svart.jpg?$digital220x220$,False,"4,6",202,elgiganten.se,P&G,SE,Search,22,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
