sku,title,brand,product_url,bullet_points,price,image,in_stock,rating,reviews,e_retailer,client,market,type,position,listing_url,page
350676,Gillette SkinGuard Sensitive barberhøvel 596959,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/barberhovler/350676/gillette-skinguard-sensitive-barberhovel-596959,"['For sensitiv hud', 'SkinGuard-funksjon, aloe vera', 'Presisjonstrimmer']",135,https://www.elkjop.no/image/dv_web_D180001002820056/350676/gillette-skinguard-sensitive-barberhovel-596959.jpg?$digital220x220$,True,,,elkjop.no,P&G,NO,Search,10,https://www.elkjop.no/search?SearchTerm=barberh%C3%B8vel&search=&searchResultTab=,1
350677,Gillette Venus Smooth Sensitive barberhøvel 567461,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/barberhovler/350677/gillette-venus-smooth-sensitive-barberhovel-567461,"['3 blader', 'SkinElixir Lubrastrip', 'Passer fint til sensitiv hud']",139,https://www.elkjop.no/image/dv_web_D180001002817190/350677/gillette-venus-smooth-sensitive-barberhovel-567461.jpg?$digital220x220$,True,,,elkjop.no,P&G,NO,Search,11,https://www.elkjop.no/search?SearchTerm=barberh%C3%B8vel&search=&searchResultTab=,1
350679,Gillette ProGlide Manuel barberhøvel 596836,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/barberhovler/350679/gillette-proglide-manuel-barberhovel-596836,"['FlexBall-teknologi', '5 antifriksjonsblader', 'Presisjonstrimmer']",160,https://www.elkjop.no/image/dv_web_D180001002818337/350679/gillette-proglide-manuel-barberhovel-596836.jpg?$digital220x220$,True,,,elkjop.no,P&G,NO,Search,12,https://www.elkjop.no/search?SearchTerm=barberh%C3%B8vel&search=&searchResultTab=,1
203505,Gillette Fusion5 barberblader gavesett GIL531073,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/barberhovler/203505/gillette-fusion5-barberblader-gavesett-gil531073,"['5 antifriksjons barberblader', 'Skånsomt barberskum', 'Reiseveske']",139,https://www.elkjop.no/image/dv_web_D180001002493223/203505/gillette-fusion5-barberblader-gavesett-gil531073.jpg?$digital220x220$,True,,,elkjop.no,P&G,NO,Search,1,https://www.elkjop.no/search?SearchTerm=barberskum&search=&searchResultTab=,1
GIL465132,Gillette Fusion5 Ultra barbergel 465132,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/barberskum-og-gel/GIL465132/gillette-fusion5-ultra-barbergel-465132,"['Volum: 200 ml', 'Mykgjør og glatter ut huden', 'Dermatologisk testet']",89,https://www.elkjop.no/image/dv_web_D180001002829320/GIL465132/gillette-fusion5-ultra-barbergel-465132.jpg?$digital220x220$,True,,,elkjop.no,P&G,NO,Search,2,https://www.elkjop.no/search?SearchTerm=barberskum&search=&searchResultTab=,1
19396,Gillette Series Sensitive barbergele,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/barberskum-og-gel/19396/gillette-series-sensitive-barbergele,"['Aloe Vera', '2x 200ml', 'Pleier og beskytter']",109,https://www.elkjop.no/image/dv_web_D180001002829515/19396/gillette-series-sensitive-barbergele.jpg?$digital220x220$,True,,,elkjop.no,P&G,NO,Search,3,https://www.elkjop.no/search?SearchTerm=barberskum&search=&searchResultTab=,1
233977,Philips Quick Clean Pod rensekassetter CC1350,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/barberskum-og-gel/233977/philips-quick-clean-pod-rensekassetter-cc1350,"['Rensekassetter til Quick Clean Pod', 'Alkoholfri', '2 stk. kassetter i pakken']",249,https://www.elkjop.no/image/dv_web_D180001002547575/233977/philips-quick-clean-pod-rensekassetter-cc1350.jpg?$digital220x220$,True,,,elkjop.no,P&G,NO,Search,4,https://www.elkjop.no/search?SearchTerm=barberskum&search=&searchResultTab=,1
233975,Philips Quick Clean Pod rensekassetter CC1350,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/barberskum-og-gel/233975/philips-quick-clean-pod-rensekassetter-cc1350,"['Rensekassetter til Quick Clean Pod', 'Alkoholfri', '3 stk. kassetter i pakken']",299,https://www.elkjop.no/image/dv_web_D180001002547572/233975/philips-quick-clean-pod-rensekassetter-cc1350.jpg?$digital220x220$,True,,,elkjop.no,P&G,NO,Search,5,https://www.elkjop.no/search?SearchTerm=barberskum&search=&searchResultTab=,1
233976,Philips Quick Clean Pod rensekassetter CC1350,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/barberskum-og-gel/233976/philips-quick-clean-pod-rensekassetter-cc1350,"['Rensekassetter til Quick Clean Pod', 'Alkoholfri', '6 stk. kassetter i pakken']",449,https://www.elkjop.no/image/dv_web_D180001002547573/233976/philips-quick-clean-pod-rensekassetter-cc1350.jpg?$digital220x220$,False,,,elkjop.no,P&G,NO,Search,6,https://www.elkjop.no/search?SearchTerm=barberskum&search=&searchResultTab=,1
GIL980819,Gillette Series Sensitive barbergel,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/barberskum-og-gel/GIL980819/gillette-series-sensitive-barbergel,"['200 ml', 'Perfekt for sensitiv hud', 'Lett parfymert']",47,https://www.elkjop.no/image/dv_web_D18000100247811/GIL980819/gillette-series-sensitive-barbergel.jpg?$digital220x220$,False,,,elkjop.no,P&G,NO,Search,7,https://www.elkjop.no/search?SearchTerm=barberskum&search=&searchResultTab=,1
GIL073221,Gillette Fusion barbergelé 073221,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/barberskum-og-gel/GIL073221/gillette-fusion-barbergele-073221,"['Volum: 200 ml', 'Beskytter og tilfører fuktighet', 'Inneholder shea butter']",57,https://www.elkjop.no/image/dv_web_D18000100247019/GIL073221/gillette-fusion-barbergele-073221.jpg?$digital220x220$,False,5,1,elkjop.no,P&G,NO,Search,8,https://www.elkjop.no/search?SearchTerm=barberskum&search=&searchResultTab=,1
GIL065349,Gillette Satin Care Pure & Delicate barbergelé 065349,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/barberskum-og-gel/GIL065349/gillette-satin-care-pure-delicate-barbergele-065349,"['200 ml', 'Minimerer hudirritasjon', 'Dermatologisk testet']",99,https://www.elkjop.no/image/dv_web_D18000100247020/GIL065349/gillette-satin-care-pure-delicate-barbergele-065349.jpg?$digital220x220$,False,,,elkjop.no,P&G,NO,Search,9,https://www.elkjop.no/search?SearchTerm=barberskum&search=&searchResultTab=,1
946171,Jan Thomas aftershave og ansiktskrem 946171,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/barberskum-og-gel/946171/jan-thomas-aftershave-og-ansiktskrem-946171,"['Volum: 50 ml', 'Fukter og beskytter huden', 'Aloe Vera, Panthenol']",149,https://www.elkjop.no/image/dv_web_D180001002313318/946171/jan-thomas-aftershave-og-ansiktskrem-946171.jpg?$digital220x220$,False,3,2,elkjop.no,P&G,NO,Search,10,https://www.elkjop.no/search?SearchTerm=barberskum&search=&searchResultTab=,1
946172,Jan Thomas aftershave og ansiktskrem 946172,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/barberskum-og-gel/946172/jan-thomas-aftershave-og-ansiktskrem-946172,"['Volum: 50 ml', 'Fukter og beskytter huden', 'Parfyme- og alkoholfri']",149,https://www.elkjop.no/image/dv_web_D180001002313317/946172/jan-thomas-aftershave-og-ansiktskrem-946172.jpg?$digital220x220$,False,5,1,elkjop.no,P&G,NO,Search,11,https://www.elkjop.no/search?SearchTerm=barberskum&search=&searchResultTab=,1
